Wavelength (micron);fresh;1 pulse;5 pulses
2.966889806;-0.004680373;-0.004101818;-0.004883155
2.96646471;-0.004734103;-0.004160445;-0.004883362
2.966040615;-0.004787459;-0.00421629;-0.004879313
2.965616641;-0.004833295;-0.004264017;-0.004875537
2.965192788;-0.004865384;-0.004297883;-0.004876997
2.964769056;-0.004881241;-0.004314078;-0.004889181
2.964345446;-0.00488237;-0.004311931;-0.004916023
2.963921956;-0.004873403;-0.004294878;-0.004958511
2.963498588;-0.00486021;-0.004271055;-0.005013711
2.963074462;-0.004847442;-0.004251145;-0.005074641
2.962651336;-0.004837482;-0.004246696;-0.005131775
2.96222833;-0.004829937;-0.004266224;-0.005175067
2.961805446;-0.004823498;-0.004313792;-0.005197011
2.961382681;-0.004817402;-0.004387199;-0.005194687
2.960960038;-0.004812855;-0.00447879;-0.005170769
2.960537515;-0.004813246;-0.004576571;-0.005132661
2.960114237;-0.004823701;-0.004667931;-0.005091034
2.959692831;-0.004848159;-0.004741853;-0.005056234
2.959269794;-0.004888628;-0.004791977;-0.005036062
2.958847754;-0.004943426;-0.004817301;-0.005033879
2.958425833;-0.005007527;-0.004822598;-0.005048605
2.958004034;-0.005074636;-0.004817153;-0.005075243
2.957582354;-0.005138423;-0.004812544;-0.005107698
2.957160794;-0.00519497;-0.00481974;-0.005140229
2.956739355;-0.005243239;-0.004846692;-0.005169747
2.956317162;-0.005284895;-0.004896092;-0.005196062
2.955895963;-0.005323578;-0.004964938;-0.005221731
2.955474884;-0.005362755;-0.005044368;-0.005250427
2.955053925;-0.005404679;-0.005122205;-0.005285413
2.954633086;-0.005450627;-0.005185902;-0.00532843
2.954212367;-0.005499391;-0.00522585;-0.005379064
2.953791768;-0.005548773;-0.005237543;-0.00543469
2.953371288;-0.005595423;-0.005222883;-0.005491646
2.952950056;-0.005635743;-0.005189577;-0.005546152
2.952529816;-0.005666162;-0.005147812;-0.0055954
2.952109696;-0.005684143;-0.005107708;-0.005637746
2.951689695;-0.005688814;-0.005076679;-0.005673111
2.951269813;-0.005681906;-0.005057744;-0.005701897
2.950850051;-0.005668582;-0.005050427;-0.005725494
2.950430409;-0.005655857;-0.005052291;-0.005744898
2.950010886;-0.005652437;-0.005061149;-0.005761611
2.949590612;-0.005665797;-0.005076672;-0.005776943
2.949171327;-0.005699645;-0.005100042;-0.005792431
2.948752162;-0.005753277;-0.005133622;-0.005810014
2.948333116;-0.005820354;-0.005178229;-0.005831299
2.947914189;-0.005891174;-0.005231773;-0.005857744
2.947495381;-0.005954826;-0.005289298;-0.005890001
2.947076691;-0.006002252;-0.005343392;-0.005927788
2.946657253;-0.006029102;-0.005387136;-0.005970433
2.946238802;-0.006036248;-0.005416016;-0.006016772
2.94582047;-0.006028851;-0.005429464;-0.006065508
2.945402257;-0.006014839;-0.005430647;-0.006115408
2.944984162;-0.006002329;-0.005425709;-0.00616545
2.944566186;-0.005997282;-0.005421451;-0.006214475
2.944148329;-0.00600317;-0.005423621;-0.006261194
2.94373059;-0.006020037;-0.005436333;-0.00630432
2.94331297;-0.006046279;-0.005461911;-0.006342625
2.942894602;-0.006079102;-0.005501817;-0.006375265
2.942477219;-0.006115663;-0.005556215;-0.006401939
2.942059954;-0.006153757;-0.005624767;-0.006422874
2.941642807;-0.006192361;-0.005704679;-0.006438758
2.941225779;-0.006231094;-0.005790261;-0.006450323
2.940808869;-0.006271117;-0.005873168;-0.006458704
2.940392078;-0.006314089;-0.005942752;-0.006464988
2.939975404;-0.006362458;-0.005989664;-0.006471294
2.939557985;-0.00641781;-0.006008315;-0.006480175
2.939141547;-0.006480805;-0.005999864;-0.006495269
2.938725228;-0.006549431;-0.005972106;-0.006520307
2.938309027;-0.006619381;-0.005938313;-0.006558401
2.937892943;-0.0066848;-0.005912946;-0.006610748
2.937476978;-0.006738954;-0.005907464;-0.006675645
2.93706113;-0.006776966;-0.00592689;-0.006748342
2.936644537;-0.006797177;-0.005968887;-0.006821598
2.936228925;-0.006801304;-0.006024785;-0.006886891
2.93581343;-0.006794445;-0.006083544;-0.006936455
2.935398053;-0.006781955;-0.006134788;-0.006964932
2.934982794;-0.006768705;-0.006172839;-0.006970763
2.934567652;-0.006756615;-0.006197603;-0.006956583
2.934152627;-0.006744353;-0.006213155;-0.006928842
2.93373772;-0.006729197;-0.006226266;-0.006896096
2.933322069;-0.006708894;-0.006243384;-0.006867675
2.932907397;-0.006684062;-0.006268523;-0.006851532
2.932492842;-0.006659292;-0.006303044;-0.006852401
2.932078404;-0.006642352;-0.006345013;-0.006871312
2.931664083;-0.006642138;-0.006391512;-0.00690537
2.931249879;-0.006665751;-0.006438521;-0.006948853
2.930835792;-0.006715492;-0.006482733;-0.006994916
2.930421822;-0.006787426;-0.006521114;-0.007037512
2.93000797;-0.006872116;-0.006551735;-0.007072821
2.929593375;-0.006956659;-0.006573242;-0.007100152
2.929179756;-0.007027952;-0.006585695;-0.007121291
2.928766254;-0.007076333;-0.006590306;-0.007139304
2.928352869;-0.00709721;-0.006589636;-0.007156812
2.9279396;-0.007092644;-0.006587353;-0.007175018
2.927526448;-0.007069093;-0.006587469;-0.007193015
2.927113412;-0.00703699;-0.006593081;-0.007208779
2.926700493;-0.007006683;-0.006605992;-0.007220579
2.926286835;-0.006987192;-0.006626299;-0.007228238
2.925874149;-0.006984439;-0.006653086;-0.007234246
2.925461579;-0.007000061;-0.006685132;-0.007242835
2.925049126;-0.007031813;-0.006721733;-0.007259139
2.924636789;-0.007074557;-0.006763472;-0.007286902
2.924224569;-0.007121224;-0.006811448;-0.007327422
2.923812464;-0.007165051;-0.006866437;-0.007378799
2.923399621;-0.007200599;-0.006927896;-0.007436844
2.922988604;-0.00722564;-0.006993052;-0.007496199
2.922575994;-0.007240937;-0.007056581;-0.007551884
2.922164354;-0.007250419;-0.007112478;-0.007600605
2.92175283;-0.007259244;-0.007154839;-0.007640332
2.921341422;-0.00727209;-0.007180225;-0.007670305
2.920930129;-0.007291617;-0.007188501;-0.007690237
2.920518953;-0.007317533;-0.007183068;-0.007700014
2.920107892;-0.007346631;-0.00716987;-0.007700469
2.919696095;-0.007374376;-0.00715552;-0.007693309
2.919285266;-0.007396222;-0.007145299;-0.007682132
2.918874552;-0.007409763;-0.007141964;-0.007671609
2.918463954;-0.007415602;-0.007145124;-0.007666777
2.918053472;-0.00741748;-0.007152145;-0.007671513
2.917643105;-0.007420886;-0.007159691;-0.007687187
2.917232853;-0.007430959;-0.007165277;-0.007712623
2.916822717;-0.007450905;-0.007168411;-0.007744647
2.916411845;-0.0074803;-0.007170834;-0.00777999
2.91600194;-0.007515298;-0.007175688;-0.007816682
2.915592149;-0.007549327;-0.007185883;-0.007854597
2.915182474;-0.007574917;-0.00720207;-0.007895054
2.914772914;-0.007586172;-0.007222526;-0.007939354
2.91436347;-0.007580625;-0.007242681;-0.007986988
2.91395414;-0.007560143;-0.007256561;-0.00803481
2.913544925;-0.007531056;-0.007259573;-0.008077564
2.913134976;-0.00750262;-0.007249575;-0.008109002
2.912725991;-0.007484566;-0.007228185;-0.008124636
2.912317121;-0.007484925;-0.007201113;-0.008122934
2.911908366;-0.007507235;-0.00717557;-0.008106103
2.911499725;-0.007549464;-0.007158738;-0.008079093
2.911091199;-0.007603679;-0.007155186;-0.008047946
2.910682788;-0.007658267;-0.007165805;-0.008017968
2.910273644;-0.007700026;-0.007188119;-0.00799283
2.909866309;-0.007717816;-0.007217659;-0.007974224
2.909457395;-0.007705408;-0.007249824;-0.007962742
2.909049442;-0.007663082;-0.007281697;-0.007958479
2.908641603;-0.007598055;-0.007313314;-0.007961605
2.908233879;-0.007522789;-0.007346637;-0.00797202
2.907826269;-0.007452302;-0.007384716;-0.007988796
2.907418773;-0.007400832;-0.007429354;-0.008009506
2.907011392;-0.007379021;-0.007480303;-0.008031079
2.906603279;-0.007392732;-0.00753455;-0.008050277
2.906196126;-0.007441383;-0.007586747;-0.008065291
2.905789087;-0.007519575;-0.007630626;-0.008076704
2.905382162;-0.00761759;-0.007661113;-0.008087127
2.904975351;-0.007723633;-0.007674932;-0.008100012
2.904568654;-0.007825005;-0.007672089;-0.008117781
2.904162071;-0.007910331;-0.007655509;-0.00814004
2.903755601;-0.007970691;-0.007630397;-0.008163285
2.903348403;-0.008001316;-0.007603287;-0.008181927
2.902942161;-0.00800211;-0.007580487;-0.00819049
2.902536033;-0.007977749;-0.007566921;-0.008185796
2.902130018;-0.007937538;-0.007565444;-0.008168884
2.901724117;-0.007892603;-0.007575853;-0.008144794
2.90131833;-0.007854586;-0.00759531;-0.008121384
2.900912656;-0.007831877;-0.007618509;-0.008106701
2.900507096;-0.007828325;-0.007639225;-0.008106932
2.900100808;-0.007842042;-0.007652053;-0.008124936
2.899695474;-0.007866206;-0.007653115;-0.008159559
2.899290254;-0.007892082;-0.007641916;-0.00820688
2.898885147;-0.00791145;-0.007620494;-0.008261079
2.898480153;-0.007919061;-0.007593025;-0.008315606
2.898075272;-0.007914263;-0.007564454;-0.008363929
2.897670505;-0.007900209;-0.007538726;-0.008400148
2.897265011;-0.007883147;-0.007518811;-0.008420053
2.896861309;-0.00786931;-0.007505993;-0.008421703
2.896456041;-0.00786349;-0.007500478;-0.008406291
2.896051726;-0.007867178;-0.007502039;-0.008378082
2.895647523;-0.007879333;-0.007510766;-0.008344113
2.895243434;-0.007896555;-0.007526306;-0.008311875
2.894839457;-0.007915262;-0.007547668;-0.008287392
2.894435592;-0.007932528;-0.007572755;-0.008273005
2.894031841;-0.007947131;-0.007598064;-0.008267352
2.893627364;-0.007959694;-0.007619469;-0.008265942
2.893223838;-0.007971625;-0.007633435;-0.008263244
2.892820425;-0.007984038;-0.007638011;-0.008255313
2.892417124;-0.007997624;-0.007634527;-0.008241846
2.892013935;-0.008011457;-0.007626516;-0.0082258
2.891610859;-0.0080241;-0.007619217;-0.008212634
2.891207895;-0.008033939;-0.007617498;-0.008207466
2.890805043;-0.008040537;-0.007624448;-0.008213239
2.890401468;-0.008045209;-0.007640727;-0.008229437
2.889998841;-0.008051191;-0.007665186;-0.008252599
2.889596326;-0.008063035;-0.007695732;-0.008277634
2.889193924;-0.008084956;-0.007731028;-0.008299718
2.888791633;-0.008119428;-0.007770506;-0.008315722
2.888389454;-0.008166071;-0.007814274;-0.008324868
2.887987388;-0.008220456;-0.00786142;-0.008328132
2.887585433;-0.008274856;-0.00790835;-0.008327672
2.88718359;-0.00832031;-0.007948648;-0.008326015
2.886781026;-0.008348145;-0.00797426;-0.008325647
2.886379406;-0.00835294;-0.007977749;-0.008329341
2.885977899;-0.008333431;-0.007955881;-0.00833985
2.885576504;-0.008293475;-0.00791203;-0.008359648
2.88517522;-0.008240588;-0.007856238;-0.008389868
2.884774047;-0.008184186;-0.007803693;-0.008429554
2.884372986;-0.008133107;-0.007769934;-0.00847497
2.883972037;-0.008094242;-0.007766235;-0.008519784
2.883570368;-0.008071138;-0.007795646;-0.008557044
2.883169641;-0.008064687;-0.007852161;-0.008580876
2.882769026;-0.00807359;-0.007922123;-0.008588465
2.882368523;-0.008095353;-0.007988927;-0.008581373
2.881968131;-0.008127177;-0.008037856;-0.008565
2.88156785;-0.0081658;-0.008060172;-0.008546695
2.88116768;-0.008207467;-0.008055007;-0.008534022
2.880766791;-0.00824803;-0.008028338;-0.008532081
2.880366844;-0.008282659;-0.0079899;-0.008542418
2.879967007;-0.00830781;-0.007949919;-0.008563314
2.879567282;-0.00832117;-0.007915139;-0.008590062
2.879167667;-0.008322979;-0.007888;-0.008617018
2.878768164;-0.008316181;-0.0078669;-0.008639125
2.878368771;-0.008304962;-0.007847859;-0.008652851
2.877969489;-0.008293748;-0.007826755;-0.008657011
2.87756949;-0.008285385;-0.00780149;-0.008652973
2.877170429;-0.008280357;-0.007772777;-0.008643826
2.87677148;-0.008276557;-0.007743223;-0.008633562
2.876372641;-0.008271369;-0.007717155;-0.008626293
2.875973913;-0.008262007;-0.007698361;-0.008624858
2.875575295;-0.008248068;-0.007689464;-0.008630341
2.875176787;-0.008231246;-0.007691219;-0.008641817
2.874778391;-0.008214881;-0.007702139;-0.008656896
2.874380104;-0.008202977;-0.007719758;-0.008672729
2.873981102;-0.008198078;-0.007740952;-0.00868717
2.873583036;-0.008201197;-0.007763253;-0.008699488
2.873185081;-0.008211531;-0.007785793;-0.00871087
2.872787236;-0.008226989;-0.007809756;-0.008723214
2.872389501;-0.008244967;-0.007837738;-0.008738159
2.871991876;-0.008263741;-0.007873743;-0.008756015
2.871594361;-0.008281805;-0.007921122;-0.008775486
2.871196132;-0.008297996;-0.007981614;-0.008793594
2.870798837;-0.008311135;-0.008054087;-0.008807197
2.870401652;-0.008319554;-0.008134471;-0.008813651
2.870004578;-0.008322147;-0.008216588;-0.008812108
2.869607613;-0.008318949;-0.008293538;-0.008803288
2.869210758;-0.008312151;-0.008359676;-0.008789117
2.868814012;-0.008306059;-0.008411462;-0.008771899
2.868417377;-0.008306873;-0.008448448;-0.008754592
2.868020028;-0.00831943;-0.008471696;-0.008739823
2.867623612;-0.008347064;-0.008483191;-0.00873111
2.867227305;-0.008388966;-0.008484125;-0.008732342
2.866831108;-0.008440223;-0.008474369;-0.008747316
2.86643502;-0.008493546;-0.008452786;-0.008778171
2.866039042;-0.00854089;-0.008418644;-0.008824263
2.865643174;-0.008576313;-0.008372947;-0.008881076
2.865247414;-0.008596562;-0.008319228;-0.008940197
2.864850943;-0.008602522;-0.00826322;-0.008991901
2.864455403;-0.00859757;-0.008211805;-0.009027707
2.864059971;-0.008586166;-0.008170658;-0.00904288
2.863664649;-0.008572532;-0.008143272;-0.009038722
2.863269436;-0.008559009;-0.008129602;-0.009020917
2.862874332;-0.008546618;-0.008127215;-0.00899856
2.862479336;-0.008535139;-0.008132969;-0.008980434
2.862083631;-0.008523611;-0.008143933;-0.008972227
2.861689673;-0.008511282;-0.008159424;-0.008975944
2.861294186;-0.008498472;-0.008180429;-0.008990147
2.860899627;-0.008485889;-0.008208604;-0.009011895
2.860505177;-0.008475241;-0.008244907;-0.009038968
2.860110835;-0.008468801;-0.00828851;-0.009070513
2.859716602;-0.00846833;-0.008336616;-0.009106712
2.859322478;-0.008476577;-0.008385795;-0.009148216
2.858928462;-0.008494681;-0.008432742;-0.009193757
2.858533738;-0.008523003;-0.008475781;-0.009240641
2.85813994;-0.008560319;-0.008515147;-0.00928512
2.85774625;-0.008603475;-0.008552126;-0.009324223
2.857352668;-0.008648295;-0.008587551;-0.009357138
2.856959195;-0.008690898;-0.008621201;-0.009386398
2.856565831;-0.0087279;-0.008651236;-0.009415948
2.856172575;-0.008757873;-0.00867545;-0.009449811
2.855779426;-0.008781405;-0.008692921;-0.009489601
2.855385571;-0.008800423;-0.008705564;-0.009533284
2.85499264;-0.008817278;-0.008718851;-0.00957583
2.854599817;-0.008833843;-0.008740371;-0.009611334
2.854207101;-0.008850887;-0.008777826;-0.009635656
2.853814494;-0.008868458;-0.008835897;-0.009648284
2.853421995;-0.008886612;-0.008914324;-0.009652815
2.853029604;-0.00890671;-0.009007139;-0.009655302
2.85263732;-0.008931548;-0.009104418;-0.009661836
2.852245145;-0.008965232;-0.009194549;-0.009676302
2.851852264;-0.00901174;-0.009267747;-0.009699603
2.851460304;-0.009073432;-0.009318066;-0.009730083
2.851068452;-0.009149406;-0.009344848;-0.009765488
2.850676708;-0.009235416;-0.009352534;-0.009804431
2.850285071;-0.00932379;-0.009349384;-0.009847324
2.849893542;-0.009405836;-0.009345277;-0.009895565
2.849502121;-0.009473392;-0.009349477;-0.009950223
2.849110807;-0.009521299;-0.009368648;-0.010010321
2.848718789;-0.009548568;-0.009405059;-0.010072318
2.84832769;-0.00955851;-0.009456023;-0.010130389
2.847936698;-0.009557826;-0.009514401;-0.010178822
2.847545814;-0.009554521;-0.009569952;-0.010213418
2.847155037;-0.009556853;-0.009612247;-0.010233617
2.846764368;-0.009570401;-0.009633628;-0.01024219
2.846373805;-0.009598505;-0.009631744;-0.010244819
2.84598254;-0.009641242;-0.009611291;-0.010247898
2.845592192;-0.009696339;-0.009582988;-0.010257544
2.845201951;-0.009760269;-0.009560944;-0.0102778
2.844811817;-0.009829177;-0.009558696;-0.010310914
2.84442179;-0.009900265;-0.009585142;-0.010356833
2.84403187;-0.0099718;-0.009641915;-0.010413644
2.843642057;-0.010042792;-0.009723968;-0.010477665
2.843252351;-0.010111901;-0.009821099;-0.010543228
2.842861943;-0.010177153;-0.009922355;-0.010603552
2.842472451;-0.01023534;-0.010019184;-0.010652111
2.842083065;-0.010282399;-0.01010722;-0.010684222
2.841693786;-0.010316231;-0.010186581;-0.010699288
2.841304613;-0.010337122;-0.010258943;-0.010701972
2.840915548;-0.010350135;-0.010325879;-0.010701487
2.840526588;-0.01036361;-0.010386455;-0.01070967
2.840137735;-0.010387687;-0.010437304;-0.010737244
2.839748989;-0.010430565;-0.010474662;-0.010790634
2.839359543;-0.010494839;-0.010496308;-0.010869172
2.838971009;-0.010575885;-0.010503746;-0.010965416
2.838582582;-0.010661611;-0.010502151;-0.011066925
2.838194261;-0.010736547;-0.010499034;-0.011160505
2.837806047;-0.010786503;-0.010501505;-0.011236252
2.837417938;-0.010804097;-0.010513848;-0.011290066
2.837029936;-0.010791016;-0.010536288;-0.011324857
2.83664204;-0.010758265;-0.010565717;-0.011348637
2.836253445;-0.010722012;-0.010597881;-0.011371491
2.835865761;-0.010698522;-0.010629922;-0.011402391
2.835478184;-0.010699449;-0.010661967;-0.011446777
2.835090712;-0.010728841;-0.010696928;-0.011505905
2.834703345;-0.010783056;-0.010739344;-0.011576954
2.834316085;-0.010854321;-0.010792587;-0.011654939
2.833928931;-0.010933933;-0.010857579;-0.011734059
2.833541079;-0.011015733;-0.010931985;-0.011809061
2.833154136;-0.011097271;-0.011011155;-0.011876154
2.832767299;-0.011178253;-0.011090013;-0.011932888
2.832380568;-0.011258659;-0.011165035;-0.011978504
2.831993942;-0.011335735;-0.011235219;-0.012013538
2.831607421;-0.011403624;-0.011301889;-0.012040296
2.831221007;-0.011454402;-0.011367488;-0.012062302
2.830834697;-0.011481562;-0.011434581;-0.012084126
2.830447692;-0.011482776;-0.011504589;-0.012110211
2.830061593;-0.011461603;-0.011577167;-0.012143884
2.8296756;-0.011428089;-0.011651293;-0.012186069
2.829289712;-0.011395184;-0.011724949;-0.012234598
2.82890393;-0.011376447;-0.011796263;-0.012284949
2.828518252;-0.011381678;-0.011863336;-0.012331825
2.82813268;-0.011414374;-0.011924116;-0.01237045
2.827747213;-0.011472048;-0.011977128;-0.012399602
2.827361851;-0.011547045;-0.012021265;-0.012422083
2.826975795;-0.011629842;-0.012056455;-0.012444466
2.826590643;-0.011711386;-0.0120839;-0.012475464
2.826205596;-0.01178538;-0.012105937;-0.012522914
2.825820654;-0.011849168;-0.012125455;-0.012591088
2.825435816;-0.011903429;-0.01214469;-0.012679085
2.825051084;-0.011950836;-0.012164395;-0.012780589
2.824666456;-0.011994816;-0.012183638;-0.012885305
2.824281933;-0.012037783;-0.012200543;-0.012981732
2.823896718;-0.012080865;-0.012214137;-0.013060879
2.823512404;-0.012122561;-0.01222523;-0.013117664
2.823128195;-0.012160455;-0.012238389;-0.013152453
2.822744091;-0.012191665;-0.012260115;-0.013169995
2.822360091;-0.012214952;-0.012297823;-0.013177408
2.821976196;-0.012231652;-0.01235624;-0.013182133
2.821592405;-0.012247013;-0.012434844;-0.013189982
2.821207923;-0.01226903;-0.01252719;-0.01320443
2.820824341;-0.012306845;-0.01262172;-0.013227042
2.820440863;-0.012367863;-0.012705327;-0.013258384
2.82005749;-0.012455098;-0.012767218;-0.013299104
2.81967422;-0.012565463;-0.012803132;-0.013350028
2.819291055;-0.012689755;-0.01281655;-0.013411729
2.818907995;-0.012814577;-0.012817449;-0.013483179
2.818525038;-0.012925754;-0.012818991;-0.013561293
2.818141391;-0.013011313;-0.012833063;-0.013640258
2.817758642;-0.013063757;-0.012865929;-0.013712577
2.817375997;-0.013081145;-0.012916958;-0.013770602
2.816993457;-0.013066379;-0.012979102;-0.013808433
2.81661102;-0.01302619;-0.013041988;-0.013823843
2.816228687;-0.012969595;-0.013095203;-0.013818682
2.815846458;-0.012906707;-0.013132208;-0.013798618
2.815464332;-0.012847701;-0.013151942;-0.013772307
2.81508231;-0.01280149;-0.013158472;-0.013749011
2.8146996;-0.012774071;-0.013159304;-0.013736553
2.814317785;-0.012768198;-0.013161906;-0.01373999
2.813936075;-0.012782028;-0.013171064;-0.013760758
2.813554467;-0.01281013;-0.013188253;-0.01379732
2.813172964;-0.012844981;-0.0132116;-0.013845875
2.812791563;-0.012879199;-0.013237892;-0.013901602
2.812410267;-0.012908912;-0.013265572;-0.013960226
2.812029073;-0.012934274;-0.013294989;-0.014018031
2.811647192;-0.012960466;-0.013329514;-0.014072624
2.811266206;-0.0129953;-0.013373391;-0.014122462
2.810885322;-0.013046481;-0.013429133;-0.014166831
2.810504542;-0.013117508;-0.013495388;-0.014204564
2.810123865;-0.013206108;-0.013565868;-0.014234672
2.809743291;-0.013303961;-0.013630763;-0.014256006
2.80936282;-0.013398717;-0.013679521;-0.014268159
2.808981663;-0.013477661;-0.013704971;-0.014271567
2.808601398;-0.013531865;-0.013706268;-0.014268444
2.808221236;-0.013557786;-0.013689928;-0.014261754
2.807841177;-0.013558427;-0.013668347;-0.014255025
2.807461221;-0.013540611;-0.013655742;-0.014250761
2.807081368;-0.013512631;-0.013663526;-0.014249571
2.806701618;-0.013480523;-0.013696027;-0.01424903
2.80632197;-0.013446775;-0.013749369;-0.014245057
2.805942425;-0.013410585;-0.013811907;-0.014232205
2.805562195;-0.013369483;-0.013869029;-0.014206771
2.805182856;-0.013321534;-0.013906612;-0.014167314
2.804803619;-0.013267783;-0.013915863;-0.014116295
2.804424484;-0.013213848;-0.013895461;-0.014059558
2.804045452;-0.013168743;-0.013851888;-0.014005289
2.803666523;-0.01314326;-0.013797086;-0.01396133
2.803287696;-0.013146789;-0.013744758;-0.013933328
2.802908971;-0.01318387;-0.01370587;-0.013923058
2.802529563;-0.013253045;-0.013686361;-0.01392857
2.802151043;-0.013346532;-0.013686396;-0.01394535
2.801772626;-0.013452604;-0.013701905;-0.013968517
2.80139431;-0.013558749;-0.013726999;-0.013994039
2.801016097;-0.013653295;-0.013755958;-0.014019344
2.800637985;-0.013727398;-0.013784117;-0.01404323
2.800259976;-0.013775985;-0.013808666;-0.014065302
2.799881285;-0.013797375;-0.01382761;-0.014085373
2.79950348;-0.013793206;-0.013839975;-0.014103479
2.799125777;-0.013768165;-0.013845261;-0.014119873
2.798748176;-0.013728092;-0.013843538;-0.014135288
2.798370677;-0.013680018;-0.01383531;-0.014150569
2.797993279;-0.013630547;-0.013822035;-0.014166453
2.797615984;-0.013585649;-0.013805848;-0.014182804
2.79723879;-0.013549195;-0.013789467;-0.014198643
2.796860915;-0.013523381;-0.013775428;-0.014212452
2.796483925;-0.013507989;-0.013766401;-0.01422263
2.796107036;-0.0135012;-0.01376436;-0.014229035
2.795730249;-0.013500044;-0.013770737;-0.014233027
2.795353563;-0.013501331;-0.013786114;-0.014237858
2.794976979;-0.013502338;-0.013810085;-0.014247106
2.794600496;-0.013501661;-0.013841469;-0.014263794
2.794224115;-0.013499113;-0.013878374;-0.01428872
2.793847835;-0.013495386;-0.013917981;-0.014319904
2.793470876;-0.013491419;-0.013957728;-0.014353723
2.793094799;-0.01348758;-0.013994503;-0.014385669
2.792718823;-0.013483883;-0.014026252;-0.014412491
2.792342949;-0.013479315;-0.014051256;-0.014432976
2.791967175;-0.013474052;-0.014068794;-0.014448378
2.791591503;-0.013469106;-0.014079175;-0.014461222
2.791215932;-0.013467393;-0.014083309;-0.014473952
2.790840462;-0.013473211;-0.01408306;-0.01448793
2.790464314;-0.013491026;-0.014080666;-0.014502699
2.790089046;-0.013524081;-0.014078584;-0.01451703
2.789713879;-0.013573114;-0.014078983;-0.014529803
2.789338812;-0.013635772;-0.014083798;-0.014541531
2.788963847;-0.013706749;-0.014093925;-0.014554852
2.788588982;-0.013779293;-0.014109438;-0.014574129
2.788214218;-0.013846638;-0.014129907;-0.014603961
2.787838778;-0.013903932;-0.014154246;-0.014647266
2.787464216;-0.013948357;-0.014181046;-0.014703531
2.787089754;-0.013979375;-0.014208816;-0.014768104
2.786715393;-0.013997819;-0.014235574;-0.014832986
2.786341133;-0.014004802;-0.014258698;-0.014889736
2.785966973;-0.014001676;-0.014275482;-0.014931619
2.785592913;-0.013989422;-0.014282945;-0.01495539
2.785218954;-0.013969805;-0.014279263;-0.014961982
2.78484432;-0.013945716;-0.01426427;-0.01495567
2.784470562;-0.013920755;-0.014240358;-0.014942419
2.784096904;-0.013899265;-0.014213165;-0.014928226
2.783723347;-0.013885236;-0.014190221;-0.014917866
2.78334989;-0.013882231;-0.014180059;-0.014913766
2.782976533;-0.013891983;-0.014189256;-0.014916044
2.782603276;-0.013915294;-0.014220986;-0.01492291
2.782230119;-0.013951296;-0.01427281;-0.014931767
2.781857062;-0.013998695;-0.01433776;-0.014940654
2.781483332;-0.014055063;-0.014406192;-0.014949428
2.781110475;-0.01411725;-0.014468554;-0.014959985
2.780737719;-0.014180986;-0.014518343;-0.014976031
2.780365062;-0.014241025;-0.014553441;-0.015001683
2.779992505;-0.014291696;-0.014576184;-0.01504002
2.779620048;-0.014329209;-0.014591964;-0.015092123
2.779247691;-0.014351785;-0.014607125;-0.015156209
2.778875434;-0.014361285;-0.014627124;-0.015228473
2.778502504;-0.014362859;-0.014655237;-0.015303891
2.778130446;-0.014363404;-0.014692618;-0.015377887
2.777758488;-0.014369625;-0.014738573;-0.015446898
2.777386629;-0.014386325;-0.014791565;-0.015509641
2.77701487;-0.014414712;-0.014849477;-0.015566343
2.776643211;-0.014452697;-0.014909659;-0.015618296
2.77627165;-0.014496171;-0.014969211;-0.015667401
2.775899419;-0.014540749;-0.015024121;-0.015715102
2.775528828;-0.014583224;-0.015070565;-0.01576311
2.775156796;-0.014622393;-0.01510454;-0.015812458
2.774785634;-0.014658422;-0.015123202;-0.015864181
2.774414571;-0.014692591;-0.015125689;-0.01591901
2.774043607;-0.014727043;-0.015113733;-0.015976772
2.773672742;-0.014764447;-0.015091542;-0.016036305
2.773301977;-0.014808589;-0.015065564;-0.016095683
2.77293131;-0.014864352;-0.01504334;-0.016152553
2.772559974;-0.014937015;-0.015032499;-0.016205119
2.772189506;-0.015030878;-0.015039369;-0.016253397
2.771819137;-0.01514694;-0.01506858;-0.016299432
2.771448866;-0.015281053;-0.015121747;-0.016346826
2.771078695;-0.015423485;-0.015197502;-0.01639968
2.770708623;-0.015561492;-0.015292292;-0.016460474
2.770338649;-0.015683023;-0.015401271;-0.01652923
2.769968774;-0.015780142;-0.015520098;-0.016602728
2.769598231;-0.015852349;-0.015646262;-0.016676397
2.769228554;-0.015904905;-0.015779004;-0.016745634
2.768858975;-0.015946884;-0.015918634;-0.016807854
2.768489496;-0.015987505;-0.016064869;-0.016863319
2.768120114;-0.016032494;-0.016215603;-0.016915348
2.767750832;-0.0160834;-0.016365613;-0.016969232
2.767381647;-0.016137335;-0.016507144;-0.017030393
2.767012562;-0.016189721;-0.016632118;-0.01710269
2.766642809;-0.01623749;-0.016734436;-0.017187264
2.76627392;-0.016280582;-0.016812312;-0.017282391
2.76590513;-0.016322661;-0.016869355;-0.01738433
2.765536438;-0.016369662;-0.016913989;-0.017488373
2.765167844;-0.016427216;-0.016957269;-0.017589572
2.764799349;-0.0164991;-0.017010374;-0.017683365
2.764430952;-0.016585674;-0.017081613;-0.017766057
2.764061888;-0.01668459;-0.01717496;-0.017835319
2.763694451;-0.01679149;-0.017288659;-0.017890971
2.763325585;-0.016901114;-0.017415805;-0.017935079
2.76295758;-0.017008495;-0.017546438;-0.01797184
