Wavelength (micron),fresh,1 pulse,2 pulses,3 pulse,5 pulses
2.598211755,0.10456661,0.093759285,0.093271051,0.094502849,0.100944136
2.597886412,0.104577387,0.093744479,0.093264833,0.0944886,0.100971857
2.59756115,0.104576958,0.093727389,0.093258367,0.094472957,0.10100401
2.597235295,0.104569293,0.093706719,0.093240156,0.094462989,0.101035723
2.596910196,0.10455641,0.093684016,0.093202808,0.094466162,0.101065423
2.596585179,0.104538527,0.093664183,0.093145955,0.094487379,0.101094254
2.596260243,0.104514495,0.093655551,0.093077956,0.094526393,0.101124592
2.595935388,0.104484253,0.09366807,0.09301524,0.094576064,0.101158955
2.595610615,0.104448355,0.09370795,0.092975484,0.094620932,0.101196413
2.595285923,0.104409702,0.093773794,0.092971097,0.094641177,0.101232799
2.594961312,0.104372838,0.093853916,0.093002253,0.094621015,0.101261413
2.594636782,0.104342247,0.093929525,0.093055515,0.094557315,0.101276152
2.59431166,0.104321823,0.093982698,0.093110878,0.094464394,0.10127479
2.593987293,0.104311983,0.094002981,0.093151022,0.094366865,0.101257275
2.593663007,0.104311285,0.093990032,0.093168333,0.09428919,0.101225204
2.593338802,0.10431784,0.09395134,0.093165129,0.094246908,0.101179519
2.593014678,0.104331447,0.093898137,0.093149741,0.094243508,0.101120481
2.592690635,0.104353556,0.093842579,0.093132258,0.094271999,0.101049825
2.592366673,0.104387181,0.093795211,0.093120465,0.094318649,0.100971547
2.592042792,0.104434835,0.093763664,0.093118345,0.094366695,0.100892859
2.59171832,0.104495987,0.093751095,0.093125126,0.094401444,0.100822764
2.5913946,0.10456673,0.093757017,0.093137221,0.094414197,0.100769954
2.591070962,0.104638601,0.093777134,0.093149781,0.09440399,0.100739375
2.590747405,0.104701414,0.093805857,0.093159137,0.094377274,0.100730837
2.590423928,0.104744996,0.093838003,0.093163134,0.094344525,0.100738366
2.590100532,0.104762211,0.093870719,0.093161257,0.094316039,0.100752306
2.589777217,0.104751402,0.093904982,0.093153817,0.094298715,0.100763411
2.589453312,0.104715951,0.093944732,0.093140279,0.094293152,0.100764682
2.589130158,0.104663514,0.093995652,0.093119829,0.094295438,0.100754397
2.588807085,0.104603406,0.09406217,0.09309203,0.094299356,0.100735646
2.588484093,0.104543165,0.094143975,0.093057298,0.094298937,0.100713263
2.588161181,0.104488167,0.094235605,0.093018843,0.094291928,0.100692631
2.58783835,0.104439818,0.094324358,0.092981751,0.094279061,0.100677262
2.587515599,0.104397801,0.094394548,0.092952213,0.094264024,0.100669047
2.587192929,0.104361692,0.09443077,0.092934935,0.094251258,0.100669767
2.58686967,0.104331883,0.094424031,0.092931062,0.094243928,0.100681906
2.586547161,0.104310829,0.094373439,0.092937056,0.094242621,0.100709224
2.586224733,0.104301979,0.094286648,0.092946007,0.094246043,0.100755472
2.585902384,0.104307862,0.094175725,0.09294914,0.094251608,0.100821739
2.585580116,0.104330201,0.094054099,0.09293965,0.094256745,0.100905434
2.585257929,0.104367713,0.093933321,0.092913781,0.094259437,0.100998607
2.584935821,0.10441625,0.093822125,0.092873162,0.094258279,0.101089602
2.584613794,0.104469349,0.093727198,0.092824835,0.094252874,0.101165009
2.584291847,0.104517441,0.093652535,0.092778955,0.094242289,0.101213585
2.583969313,0.104551981,0.093600677,0.092746647,0.094226457,0.101232008
2.583647526,0.104566937,0.09357173,0.092735204,0.094205599,0.101225938
2.58332582,0.104561302,0.093563577,0.092746451,0.094181199,0.101207791
2.583004194,0.104538407,0.093571621,0.092776165,0.094154886,0.101190215
2.582682648,0.104503179,0.093589043,0.09281645,0.094127899,0.10118074
2.582361182,0.10446192,0.093608257,0.09285884,0.094101278,0.101179965
2.582039796,0.104420362,0.093622922,0.092896227,0.094075386,0.101182282
2.58171849,0.10438501,0.093630445,0.092925013,0.094050472,0.101179664
2.581396598,0.104361593,0.093632764,0.092944362,0.094026769,0.101165147
2.581075452,0.104355374,0.093637484,0.092956184,0.094004732,0.101135448
2.580754385,0.10436972,0.09365484,0.092964004,0.093985585,0.101092225
2.580433399,0.10440479,0.09369418,0.092971076,0.093970379,0.101041389
2.580112493,0.104456909,0.093759181,0.092979728,0.093960952,0.100989917
2.579791666,0.10451916,0.093845689,0.092989811,0.093958699,0.100944594
2.57947092,0.104581454,0.093942064,0.092999343,0.093964877,0.10090956
2.579149587,0.104633385,0.094032648,0.093004937,0.093979898,0.100887394
2.578829,0.104665086,0.094102469,0.09300337,0.094003566,0.10087896
2.578508493,0.104669664,0.094141046,0.09299189,0.094034067,0.100884046
2.578188065,0.104645673,0.094146586,0.092971011,0.094068387,0.100900999
2.577867717,0.104597349,0.094125246,0.092943253,0.094100976,0.100926113
2.577547448,0.104535424,0.094089918,0.092914852,0.094124956,0.100954016
2.577227259,0.104474494,0.094054526,0.09289373,0.094133814,0.100978996
2.57690715,0.104428624,0.094029075,0.092887282,0.094122759,0.100996637
2.576586456,0.104407215,0.094016573,0.092900275,0.094091563,0.101006376
2.576266505,0.10441262,0.094013901,0.092932865,0.094045708,0.101012259
2.575946635,0.10443869,0.094014426,0.092979864,0.093994234,0.101020943
2.575626843,0.104473659,0.09401272,0.093032392,0.093948656,0.101038901
2.575307131,0.104504595,0.094007081,0.093080654,0.093919177,0.10107022
2.574987498,0.104520327,0.093999215,0.093115451,0.093911906,0.101113657
2.574667945,0.104515055,0.093992408,0.093131356,0.093927748,0.101163486
2.574348471,0.104489624,0.09398807,0.093127509,0.093961397,0.101210446
2.574029076,0.104450528,0.093982838,0.093107581,0.094001695,0.101244115
2.573709098,0.104408362,0.093968344,0.093078198,0.094034657,0.101257053
2.573389862,0.10437439,0.093935374,0.093047628,0.094049042,0.101248049
2.573070705,0.104355808,0.093878061,0.09302166,0.094039044,0.101221468
2.572751627,0.104355206,0.093800006,0.093003434,0.094008139,0.101186838
2.572432629,0.1043698,0.093713594,0.092992884,0.093965637,0.101153296
2.572113709,0.104394382,0.093637528,0.092988937,0.093923123,0.101127526
2.571794868,0.104423328,0.093590689,0.092991084,0.093890563,0.101112256
2.571476107,0.104452887,0.093587419,0.093000569,0.093873714,0.101106838
2.571156763,0.104480523,0.093632829,0.093019956,0.093873886,0.101108521
2.57083816,0.104504549,0.093720611,0.09305004,0.093887909,0.101113175
2.570519636,0.104523435,0.093833744,0.093089024,0.093910327,0.101116098
2.57020119,0.104535293,0.093947769,0.093129867,0.093935045,0.101112452
2.569882824,0.104538104,0.094038229,0.093162261,0.093957218,0.101097882
2.569564536,0.104532082,0.094088666,0.093176168,0.093975184,0.101070926
2.569246327,0.10452028,0.094094613,0.093165509,0.093989725,0.101033108
2.568927537,0.104508825,0.094063929,0.09313235,0.094003785,0.100990395
2.568609486,0.104504892,0.094010946,0.093085335,0.094019477,0.100950619
2.568291513,0.104515442,0.093951478,0.09303763,0.094037795,0.100922864
2.56797362,0.104544137,0.093896871,0.093001091,0.094057905,0.100913886
2.567655805,0.104590381,0.093852719,0.09298295,0.094077562,0.100926424
2.567338068,0.104649012,0.093819509,0.092982993,0.094094665,0.100959382
2.567020411,0.104711565,0.093794805,0.092993792,0.094106928,0.10100835
2.566702832,0.104767953,0.093776487,0.093003505,0.094113361,0.101067425
2.566385331,0.104809421,0.093764579,0.09300047,0.094113998,0.101132175
2.56606725,0.104830393,0.093761842,0.092976621,0.094109313,0.101201175
2.565749907,0.104829617,0.093773135,0.092930399,0.094100251,0.101275911
2.565432642,0.104810642,0.093803027,0.092866333,0.094087354,0.101358496
2.565115456,0.10478092,0.093854384,0.092793986,0.094070727,0.101449656
2.564798348,0.104749588,0.093925237,0.092723172,0.094049662,0.101545178
2.564481318,0.104725088,0.094008717,0.092661839,0.094022984,0.101636164
2.564164367,0.104713482,0.094093765,0.092613775,0.093990148,0.101710159
2.563847494,0.104716396,0.094167235,0.092579394,0.093951503,0.101755621
2.563530042,0.104731386,0.094217125,0.092557657,0.093909283,0.101765357
2.563213326,0.104752365,0.094235313,0.092548081,0.093867626,0.101739763
2.562896688,0.10477165,0.09421967,0.092552242,0.093832051,0.101686033
2.562580129,0.104782002,0.094174902,0.092572246,0.093807997,0.101615632
2.562263647,0.104778821,0.094111643,0.09261002,0.093799367,0.101541212
2.561947244,0.104761403,0.094044963,0.092664029,0.093806928,0.101473079
2.561630919,0.104732967,0.093989527,0.09272788,0.093827357,0.101416438
2.561314016,0.104700357,0.093957599,0.09279182,0.093854051,0.101372051
2.560997847,0.104671711,0.093954542,0.092845136,0.09387995,0.101336634
2.560681756,0.104653508,0.09397754,0.092879758,0.093899415,0.101304759
2.560365743,0.104649923,0.094017715,0.092893964,0.093911924,0.101271671
2.560049808,0.104660968,0.094061899,0.092892376,0.093921983,0.101234016
2.559733951,0.104683594,0.094098195,0.092884874,0.093938358,0.101190702
2.559418173,0.104713022,0.09411814,0.092883022,0.093970106,0.101143048
2.559102472,0.10474391,0.09411892,0.092895994,0.094024231,0.101094176
2.558786194,0.104770858,0.094103345,0.092927647,0.094101445,0.101048191
2.558470649,0.104789818,0.094077899,0.092975122,0.094195785,0.101009245
2.558155181,0.10479734,0.094050888,0.093029593,0.094295581,0.100980585
2.557839792,0.10479079,0.094028644,0.093078403,0.094385448,0.100962558
2.55752448,0.104769452,0.094014773,0.093109857,0.0944522,0.100952958
2.557209246,0.104734858,0.094008871,0.093116882,0.09448767,0.100947641
2.55689409,0.104691071,0.094007891,0.093098854,0.094491366,0.100942546
2.556579011,0.104645367,0.094007243,0.093062149,0.094469693,0.100935383
2.55626401,0.1046065,0.094003337,0.093017571,0.094433823,0.100927694
2.555948433,0.104583136,0.093994534,0.092975822,0.094395316,0.100924458
2.555633588,0.104580766,0.093981878,0.092944742,0.094362557,0.100932433
2.555318819,0.104600175,0.093968608,0.092925836,0.094338669,0.100956651
2.555004129,0.104636931,0.093958689,0.092915051,0.094321209,0.100997891
2.554689516,0.104683054,0.093955455,0.092905594,0.094304825,0.101052259
2.55437498,0.104728294,0.093960601,0.092890051,0.094282991,0.101110804
2.554060522,0.104764098,0.093972749,0.092865451,0.094251745,0.101163464
2.553746141,0.104785151,0.093987862,0.092833853,0.094210488,0.101202461
2.553431186,0.104790646,0.093999664,0.092802158,0.094162446,0.101224988
2.55311696,0.104784278,0.09400189,0.092779719,0.094114071,0.101235169
2.552802812,0.104771797,0.093990209,0.092774165,0.094071969,0.101240906
2.55248874,0.104759444,0.09396416,0.092788511,0.094041955,0.101251178
2.552174746,0.104751668,0.093928192,0.092820495,0.094027107,0.10127187
2.55186083,0.104749673,0.09389062,0.092863544,0.094027522,0.101303439
2.55154699,0.1047529,0.093862779,0.092910124,0.094040965,0.101341636
2.551232577,0.10475878,0.093855331,0.092954863,0.094063578,0.10138007
2.550918892,0.104764152,0.093875725,0.09299564,0.094090651,0.101413768
2.550605284,0.104766188,0.093926358,0.09303376,0.094117916,0.101441138
2.550291753,0.104763131,0.09400343,0.093072093,0.09414168,0.101464339
2.5499783,0.104753812,0.094097552,0.093112173,0.094159562,0.10148744
2.549664923,0.104738211,0.094196079,0.093152195,0.094171021,0.101513093
2.549351623,0.104716825,0.094285171,0.093187397,0.094177108,0.101540245
2.549038401,0.104690974,0.094352647,0.093210416,0.094180413,0.101563206
2.548724605,0.104662347,0.094389696,0.093214577,0.094184258,0.101573574
2.548411537,0.104632384,0.094392024,0.093196057,0.09419114,0.101562306
2.548098545,0.104602918,0.094360766,0.093155417,0.094202107,0.10152404
2.54778563,0.10457545,0.094301532,0.093098008,0.094215625,0.101459054
2.547472792,0.104552416,0.094224136,0.093032747,0.094228046,0.10137486
2.547160031,0.104536926,0.094140054,0.092969422,0.094234835,0.101283373
2.546847347,0.104532681,0.094060759,0.092916174,0.094231505,0.101198527
2.546534739,0.104543606,0.093995663,0.092878707,0.09421649,0.101132968
2.546222208,0.104571973,0.093951409,0.092859493,0.094191379,0.101095334
2.545909106,0.104616576,0.093931294,0.0928583,0.09416151,0.101089282
2.545596729,0.104671359,0.093935549,0.092872424,0.094134608,0.101112865
2.545284428,0.104725418,0.093962144,0.092897395,0.094118583,0.101158764
2.544972204,0.1047647,0.0940079,0.092927497,0.094119822,0.101216023
2.544660056,0.104776165,0.094068505,0.09295607,0.094139761,0.10127168
2.544347985,0.104752071,0.094139665,0.092977829,0.094175732,0.101313694
2.544035991,0.104693162,0.094216099,0.09298888,0.094220257,0.101333813
2.543724073,0.10460936,0.09429068,0.092988523,0.094263721,0.101329339
2.543411585,0.104517703,0.094355295,0.092979812,0.094296714,0.101304015
2.54309982,0.104436921,0.094401118,0.092967867,0.094313143,0.101266839
2.542788132,0.104381726,0.094420774,0.0929589,0.094311472,0.101228929
2.54247652,0.104358928,0.094411026,0.092957241,0.094295183,0.101200468
2.542164984,0.10436598,0.094374662,0.092964191,0.094270784,0.101187292
2.541853525,0.104394288,0.094320972,0.092978191,0.094245919,0.101191018
2.541542142,0.104432738,0.094263794,0.092994931,0.094225986,0.101208593
2.541230189,0.104471987,0.094218097,0.093010548,0.094213003,0.101235286
2.540919605,0.104507731,0.094196062,0.093022607,0.09420596,0.101265986
2.540607805,0.104539494,0.094203314,0.093032123,0.094201435,0.101296121
2.540296727,0.104568556,0.09423737,0.093041976,0.094195832,0.10132161
2.539985725,0.104595156,0.094288321,0.093056408,0.094187548,0.101337766
2.5396748,0.104617041,0.094342293,0.093078326,0.094178127,0.101339558
2.53936395,0.104628912,0.094384212,0.09310745,0.094171461,0.101321565
2.539053177,0.104624942,0.094403084,0.093140158,0.094172494,0.101281143
2.53874248,0.10460163,0.094393686,0.093169539,0.094185067,0.101220816
2.538431214,0.104559623,0.094357405,0.09318849,0.094209878,0.101149624
2.538120669,0.104504335,0.094300453,0.093191219,0.09424375,0.101082245
2.5378102,0.104444192,0.094231814,0.093175607,0.09427989,0.10103559
2.537499807,0.10438871,0.094161239,0.09314446,0.094311259,0.101023805
2.537189489,0.104345195,0.094096733,0.09310441,0.094331285,0.101052861
2.536879248,0.104317557,0.094043935,0.093064876,0.094337444,0.101117997
2.536569082,0.104305887,0.094005262,0.093035095,0.094330925,0.101203855
2.536258993,0.10430793,0.09398044,0.093022054,0.094316768,0.101290016
2.535948336,0.104320115,0.093966437,0.09302808,0.09430048,0.10135728
2.535638398,0.104339545,0.093958773,0.093050938,0.094286846,0.101393948
2.535328535,0.104363547,0.093952321,0.09308385,0.094276616,0.10139853
2.535018749,0.10439093,0.093943248,0.09311819,0.094267171,0.101379142
2.534709038,0.104421205,0.093930368,0.093145651,0.094252991,0.101349224
2.534399403,0.104454531,0.093915541,0.093160673,0.094228228,0.10132166
2.534089844,0.104491649,0.093903057,0.093161288,0.094188406,0.101305278
2.53378036,0.104534088,0.093898454,0.093149736,0.094132603,0.10130349
2.53347031,0.104582814,0.093906138,0.093130152,0.094063336,0.101314479
2.533160977,0.104637802,0.093927538,0.093107865,0.093986409,0.101334299
2.53285172,0.104695816,0.093959727,0.093086232,0.093909336,0.10135869
2.532542538,0.104751007,0.093996993,0.093066131,0.093839627,0.101384535
2.532233432,0.104794729,0.0940321,0.093044982,0.093783564,0.101408665
2.531924402,0.104818644,0.094059542,0.093019404,0.093745792,0.101427735
2.531615447,0.104817215,0.094076622,0.092985739,0.093728535,0.101436262
2.531305926,0.104790542,0.09408484,0.092942976,0.09373249,0.101427781
2.530997762,0.104745422,0.094088637,0.092894016,0.093757048,0.101397185
2.530688393,0.104693434,0.094092504,0.092844051,0.09379919,0.101342297
2.530379739,0.104647956,0.094100224,0.09280068,0.093855053,0.101266747
2.530071161,0.104620116,0.094112895,0.092770421,0.09391857,0.101179031
2.529762658,0.104615495,0.094129436,0.092757613,0.093983111,0.101091072
2.52945423,0.104632664,0.094147572,0.09276228,0.094041247,0.101014076
2.529145877,0.104664227,0.094164574,0.092780642,0.094086772,0.100955705
2.5288376,0.104699218,0.094178487,0.092805317,0.094114659,0.100917536
2.528528758,0.104726644,0.094187866,0.092828259,0.09412269,0.100896002
2.528220631,0.104737563,0.094190955,0.09284195,0.09411056,0.100883696
2.527912579,0.104727295,0.094185961,0.092842143,0.094080379,0.10087344
2.527604602,0.104694704,0.094170383,0.092829122,0.094035789,0.100859909
2.5272967,0.10464221,0.094142593,0.092808117,0.093981399,0.100842022
2.526988873,0.104574986,0.094102901,0.092788553,0.093922709,0.100822447
2.526681121,0.104499805,0.094054254,0.092781818,0.093865217,0.100806074
2.526373444,0.10442482,0.094002379,0.092797992,0.093814354,0.100798942
2.526065204,0.10435843,0.09395342,0.092842667,0.093774269,0.100806297
2.525757677,0.104308198,0.093912936,0.092914533,0.093747473,0.100832251
2.525450225,0.104279249,0.093883662,0.093004538,0.093734321,0.100879457
2.525142847,0.104272773,0.093865186,0.093097715,0.093732498,0.100948428
2.524835545,0.10428645,0.09385481,0.093176769,0.09373751,0.101036964
2.524528317,0.104314986,0.093849665,0.093227178,0.09374366,0.101139597
2.524221164,0.104352365,0.093848698,0.093241591,0.093745776,0.101247222
2.523914086,0.10439332,0.093853075,0.093221439,0.093739708,0.101347253
2.523606446,0.104435693,0.09386613,0.093177085,0.093724436,0.101426431
2.523299517,0.104479296,0.093891073,0.093123885,0.09370152,0.101473562
2.522992663,0.104524883,0.093927963,0.093076839,0.093674203,0.101481818
2.522685883,0.104572185,0.093973546,0.093046507,0.093646915,0.101451344
2.522379179,0.104618285,0.094020152,0.093035821,0.093623122,0.101389119
2.522072548,0.104657524,0.094058473,0.093040639,0.09360489,0.101307143
2.521765993,0.104683276,0.094079647,0.093051956,0.093592352,0.10121978
2.521458876,0.104689714,0.094078191,0.093059961,0.093584281,0.101140013
2.521153105,0.104674908,0.094053329,0.093057214,0.093579582,0.101078195
2.520846137,0.104640488,0.094008361,0.093040432,0.093577847,0.101039995
2.520539879,0.104591906,0.093950036,0.093011066,0.093580195,0.101027073
2.520233696,0.104536126,0.093886243,0.092973027,0.09358956,0.101037586
2.519927587,0.104480563,0.093825032,0.092931947,0.093609523,0.101067464
2.519621553,0.104430901,0.093773711,0.09289248,0.093642868,0.101110449
2.519315593,0.104391642,0.093738599,0.092858569,0.093690075,0.101159282
2.519009707,0.104366433,0.093724575,0.092832996,0.093748637,0.101205553
2.518703261,0.104358865,0.093735162,0.092817153,0.093812668,0.1012413
2.518397524,0.104371622,0.093770334,0.092810689,0.0938737,0.10126032
2.51809186,0.104405323,0.093826887,0.092811329,0.093923219,0.101260002
2.517786272,0.104457011,0.093897533,0.092814138,0.093954145,0.101242902
2.517480757,0.104518935,0.093972646,0.092812053,0.093963055,0.101216143
2.517175316,0.104579711,0.094041907,0.092797813,0.09395091,0.101189909
2.51686995,0.104626699,0.094097226,0.092765655,0.093922604,0.101173917
2.516564658,0.104650058,0.094134706,0.09271433,0.093885435,0.101174811
2.516258806,0.104645487,0.094155016,0.092648007,0.093847133,0.101193065
2.515953662,0.104616146,0.094162375,0.092576556,0.093814261,0.101223476
2.515648592,0.104570567,0.094162354,0.092512011,0.093789963,0.101256282
2.515343596,0.104519944,0.094159918,0.092466607,0.093774744,0.101281534
2.515038674,0.10447407,0.094157604,0.09244836,0.093766487,0.101291636
2.514733825,0.104437847,0.094155964,0.092458991,0.093761886,0.101283811
2.514429051,0.104411375,0.094153852,0.092494324,0.093758136,0.101260492
2.514124351,0.104391151,0.094150075,0.092545079,0.093753592,0.101226926
2.513819724,0.104373324,0.094143801,0.092599584,0.093748099,0.10118856
2.513514539,0.10435584,0.094134946,0.092647125,0.093742805,0.101148771
2.51321006,0.104340494,0.094123357,0.092679418,0.093739866,0.10110802
2.512905655,0.104330784,0.094108336,0.092692336,0.093741174,0.101064838
2.512601324,0.104330881,0.094088656,0.09268561,0.093748401,0.101018414
2.512297066,0.10434331,0.09406345,0.092663547,0.093762764,0.100970843
2.511992882,0.104367235,0.09403354,0.0926326,0.093784414,0.100927741
2.511688772,0.104399388,0.094001803,0.092601561,0.093813041,0.1008976
2.511384735,0.104435222,0.093973014,0.092578228,0.093847022,0.100888342
2.511080141,0.104471241,0.093952642,0.092569169,0.093884321,0.100904913
2.510776252,0.10450503,0.093944527,0.092577046,0.093921836,0.100946433
2.510472436,0.104536076,0.093948982,0.092600604,0.093955794,0.101005684
2.510168693,0.104563439,0.093962249,0.09263492,0.093982949,0.101071405
2.509865024,0.104585776,0.093978176,0.092673247,0.094000723,0.101131226
2.509561429,0.104600046,0.093990208,0.092709917,0.094008142,0.101175145
2.509257907,0.104602803,0.093994056,0.09274247,0.094006192,0.101197486
2.508953829,0.104591019,0.093989455,0.092772754,0.093997134,0.101197265
2.508650454,0.10456408,0.093980192,0.09280655,0.093984598,0.101177262
2.508347152,0.104524324,0.093972214,0.092851202,0.093973076,0.101143072
2.508043924,0.104475452,0.093970097,0.092911912,0.093965765,0.101099845
2.507740769,0.104422159,0.093975869,0.092989688,0.093965548,0.101053736
2.507437687,0.104367687,0.093987424,0.093079221,0.09397326,0.10101018
2.507134679,0.104313358,0.093999842,0.093169518,0.0939873,0.100974873
2.506831743,0.104259883,0.094007627,0.093247161,0.094004458,0.100952811
2.506528253,0.104207689,0.094007581,0.093299166,0.094018645,0.100946471
2.506225464,0.104159424,0.094000045,0.093317294,0.094022753,0.100954387
2.505922748,0.104119568,0.093988429,0.093299812,0.09400985,0.100970131
2.505620106,0.104093024,0.093977817,0.093252048,0.093974257,0.100982803
2.505317536,0.104083501,0.093971745,0.093185641,0.09391448,0.100980204
2.50501504,0.104090644,0.093970854,0.093114912,0.093833675,0.100952889
2.504712617,0.104109218,0.093972089,0.093053834,0.093740569,0.100897902
2.504410266,0.104130042,0.093969802,0.093012341,0.093647466,0.100821165
2.504107989,0.104142597,0.093958334,0.092994475,0.0935681,0.100736075
2.503805158,0.104138732,0.093934369,0.092996749,0.093514081,0.100659991
2.503503027,0.104115414,0.093898511,0.093009714,0.093491795,0.100609294
2.503200968,0.104076014,0.093855567,0.093020615,0.093500503,0.100594241
2.502898983,0.104029012,0.09381277,0.093016671,0.093532424,0.100615982
2.50259707,0.103984997,0.093777763,0.092989863,0.093574675,0.100667754
2.50229523,0.103953516,0.093756434,0.092939795,0.093613279,0.100737958
2.501993463,0.103940072,0.09375097,0.092873343,0.0936362,0.100813564
2.501691143,0.103945452,0.093760105,0.092804184,0.093636949,0.100884278
2.501389522,0.103966388,0.093779475,0.092747703,0.093615425,0.100944088
2.501087973,0.103997896,0.093804116,0.092716944,0.093577618,0.100990899
2.500786497,0.104035348,0.093828933,0.092718763,0.093533833,0.101025433
2.500485094,0.104075919,0.093850979,0.092752142,0.093495333,0.101048787
2.500183764,0.104118251,0.093868773,0.092809116,0.093471525,0.101062107
2.499882506,0.10416241,0.093883305,0.09287852,0.093468203,0.101067124
2.49958132,0.104208047,0.093896388,0.09294912,0.093486398,0.101066512
2.499279583,0.104252947,0.093910048,0.093012788,0.093521703,0.101064555
2.498978543,0.104293693,0.093925783,0.093065178,0.09356665,0.101066347
2.498677575,0.104325579,0.093943678,0.093105068,0.093610828,0.101075862
2.49837668,0.10434431,0.093962455,0.093131734,0.093643967,0.101094282
2.498075857,0.104347846,0.093979501,0.093143956,0.093657811,0.101118701
2.497775107,0.104337214,0.093991648,0.09313946,0.093648053,0.101142808
2.497474429,0.104316658,0.093995645,0.093115708,0.09361549,0.101158672
2.497173824,0.104292853,0.09398881,0.093072364,0.093566144,0.101160058
2.496872667,0.10427326,0.093970159,0.093012743,0.093510239,0.101145029
2.496572206,0.104264063,0.09394074,0.092944362,0.093460119,0.101116661
2.496271818,0.104267469,0.093903666,0.092876473,0.093426742,0.10108114
2.495971502,0.104281811,0.093864334,0.092818606,0.093417212,0.101046197
2.495671258,0.104301309,0.09382911,0.092777717,0.093433509,0.101017515
2.495371087,0.104317769,0.093804508,0.092756373,0.09347113,0.100996675
2.495070987,0.104323484,0.093795253,0.092753095,0.093521635,0.10098174
2.494770338,0.10431385,0.093803248,0.092764551,0.093574988,0.10096905
2.494471005,0.104288559,0.093826416,0.092786181,0.093622116,0.100955648
2.4941705,0.104251727,0.093859255,0.092814201,0.093657433,0.100941149
2.493870689,0.104210838,0.093894382,0.092846057,0.093679736,0.100928989
2.493570951,0.104172998,0.093924887,0.09287929,0.093691197,0.100924245
2.493271284,0.104142873,0.093946607,0.092911982,0.093695815,0.100932177
2.49297169,0.104120664,0.093959855,0.092941689,0.093697123,0.100955383
2.492672167,0.104102145,0.093969247,0.092966904,0.093696835,0.100992263
2.492372716,0.104080871,0.093982768,0.092987825,0.093695145,0.101037934
2.492072717,0.104050495,0.094008213,0.093006396,0.093691239,0.10108486
2.49177341,0.104008077,0.094050329,0.093026523,0.093685134,0.101125501
2.491474175,0.103955186,0.094108803,0.093051344,0.093678477,0.101153688
2.491175013,0.103898428,0.094177723,0.093081724,0.093674999,0.101166532
2.490875921,0.103846387,0.094246474,0.093114108,0.09367905,0.101163613
2.490576902,0.103808495,0.094303612,0.093141608,0.093694538,0.101147361
2.490277955,0.103791649,0.094339193,0.093155585,0.093722998,0.10112145
2.489979079,0.10379846,0.094346981,0.093148644,0.093761878,0.101090065
2.489679655,0.103828308,0.094326578,0.093118706,0.09380661,0.101057787
2.489380923,0.103876529,0.094281475,0.093069524,0.093850832,0.101027944
2.489082263,0.103936936,0.094218357,0.093009988,0.093888962,0.101002988
2.488783674,0.104002417,0.09414453,0.092951381,0.093917653,0.100983855
2.488485157,0.104066468,0.094067709,0.092903172,0.093936802,0.100970555
2.488186712,0.104122889,0.093993866,0.092870726,0.093948377,0.1009619
2.487888338,0.104167114,0.093928808,0.092854104,0.093955315,0.100956781
2.487590035,0.104195966,0.093877442,0.092849512,0.09395987,0.100954989
2.487291186,0.104208302,0.093843524,0.092851632,0.093962292,0.10095654
2.486993026,0.104205955,0.093830186,0.092856915,0.09396137,0.100962563
2.486694939,0.10419288,0.09383792,0.092864358,0.093955025,0.100973272
2.486396922,0.104175153,0.093865373,0.092876008,0.093941917,0.100987823
2.486098978,0.104159398,0.0939084,0.092895608,0.093921963,0.101003291
2.485801104,0.1041508,0.093961305,0.092926298,0.09389644,0.101014771
2.485503302,0.104152889,0.094018395,0.092969967,0.093867556,0.101017591
2.485204954,0.104165779,0.094073904,0.093025748,0.093837171,0.1010083
2.484907912,0.104187789,0.094123453,0.093091228,0.09380619,0.100986556
2.484609706,0.104214459,0.09416353,0.093161888,0.09377439,0.100955497
2.48431219,0.104241137,0.094191964,0.093232549,0.093742248,0.100920952
2.484014744,0.104262808,0.094207634,0.093296718,0.093710904,0.100889139
2.48371737,0.104275113,0.094210562,0.093347929,0.093683961,0.100864892
2.483420067,0.104274781,0.094202886,0.093380272,0.093666154,0.100849789
2.483122835,0.104260238,0.094187897,0.093389815,0.093662637,0.100841682
2.482825674,0.10423211,0.094171089,0.093376359,0.093676087,0.100836132
2.482527968,0.104193556,0.094157802,0.093344051,0.093705483,0.100828157
2.48223095,0.104150277,0.094151533,0.093300759,0.093744759,0.100814247
2.481934002,0.104109989,0.094153646,0.09325637,0.093784464,0.100793897
2.481637126,0.104080775,0.094161766,0.093219565,0.093814034,0.100769581
2.481340321,0.104068854,0.094171474,0.093196061,0.093825365,0.100746107
2.481043586,0.104076681,0.094177824,0.093186382,0.09381527,0.100729374
2.480746923,0.104102035,0.09417673,0.09318674,0.093786093,0.100724445
2.480450331,0.104138909,0.094167679,0.093191958,0.093745825,0.100735817
2.480153194,0.104178551,0.094151881,0.093196662,0.093704815,0.100765133
2.479856744,0.104213232,0.094132095,0.093198318,0.093673589,0.100812056
2.479560364,0.104238282,0.094110245,0.093196581,0.093659903,0.100873868
2.479264055,0.104253777,0.094085991,0.09319232,0.093667784,0.100945313
2.478967817,0.104264032,0.094056707,0.093185726,0.093697444,0.101018861
2.47867165,0.104274773,0.094019209,0.093174687,0.093745634,0.101085687
2.478375554,0.104291445,0.093971838,0.093155797,0.093807152,0.101138159
