Wavelength (micron),fresh,1 pulse,2 pulse,3 pulses,5 pulses
2.693354579,0.089958103,0.079847813,0.078833429,0.08105255,0.08321646
2.693004973,0.090152451,0.080078826,0.079042998,0.081257777,0.0835169
2.692655459,0.090349859,0.080313873,0.079240013,0.081465678,0.083816682
2.692306036,0.090543626,0.080545403,0.079421005,0.081680208,0.084108561
2.691955978,0.090727623,0.080764131,0.079581402,0.081902623,0.084387451
2.691606736,0.090897227,0.080962191,0.079718859,0.082131762,0.084652875
2.691257584,0.091049938,0.081135992,0.07983506,0.08236412,0.084908874
2.690908523,0.091185277,0.081286837,0.079936778,0.082594011,0.085162027
2.690559553,0.091304564,0.081419938,0.080034407,0.082814307,0.085417199
2.690210673,0.091410114,0.081541966,0.08013852,0.083016997,0.085674396
2.689861884,0.091504651,0.081658439,0.080256818,0.083195417,0.085927524
2.689513185,0.091590999,0.081772429,0.080391028,0.083346211,0.08616617
2.689164576,0.091671541,0.081884674,0.080537614,0.083470963,0.086380008
2.688815335,0.091748442,0.081994522,0.080689872,0.083576679,0.086563715
2.688466907,0.091823435,0.082101612,0.080841948,0.08367415,0.086719079
2.68811857,0.091897289,0.08220663,0.080991533,0.08377451,0.086854954
2.687770323,0.091969556,0.082310772,0.081140343,0.083886029,0.086983739
2.687422166,0.092038643,0.082414757,0.081292283,0.084010815,0.087116286
2.687074099,0.092102396,0.082517119,0.081450593,0.084144874,0.08725872
2.686726122,0.092159609,0.082614873,0.081614191,0.084279573,0.087410417
2.686378236,0.092211876,0.0827039,0.081777869,0.084405579,0.087565631
2.686029718,0.092264111,0.082781268,0.081932841,0.084517124,0.087716215
2.685682011,0.092324353,0.08284682,0.082071018,0.084614023,0.087854777
2.685334395,0.0924015,0.082904048,0.082187839,0.084702153,0.08797691
2.684986869,0.092502188,0.082958751,0.08228415,0.084790692,0.088081398
2.684639433,0.092628095,0.083017229,0.08236575,0.084888101,0.08816959
2.684292086,0.092774499,0.083084442,0.082440122,0.084999475,0.088244271
2.68394483,0.092930278,0.083162195,0.082513401,0.08512412,0.088310195
2.683596943,0.093080772,0.083248932,0.082587224,0.08525628,0.088373164
2.683249866,0.093211514,0.083339869,0.082658059,0.085387349,0.088439351
2.682902879,0.093313091,0.083428898,0.082718836,0.085509154,0.088513958
2.682555982,0.093383033,0.083509975,0.082762469,0.085616841,0.088598674
2.682209175,0.093426067,0.083578114,0.082785307,0.085710133,0.088690224
2.681862457,0.09345135,0.08363052,0.082789626,0.085792726,0.088781241
2.681515829,0.093469601,0.083666212,0.082783279,0.085870319,0.088862361
2.68116929,0.093489997,0.083686573,0.08277824,0.085948253,0.088925418
2.680822841,0.093518432,0.08369492,0.082787911,0.086029574,0.088967267
2.680475763,0.093556495,0.08369708,0.082824318,0.086113109,0.088990939
2.680129493,0.093601271,0.083700251,0.082894655,0.086193456,0.089005577
2.679783313,0.093645402,0.083711586,0.082998552,0.08626149,0.089022331
2.679437222,0.093679622,0.083735659,0.083127267,0.086307864,0.089049394
2.67909122,0.093695399,0.083772836,0.083266197,0.086326918,0.089087248
2.678745308,0.093689092,0.083818897,0.083399454,0.086319879,0.089128445
2.678399485,0.093663884,0.083867355,0.083514956,0.086296464,0.08916184
2.678053751,0.093629703,0.083911927,0.083606621,0.0862716,0.089179347
2.67770739,0.093601628,0.083949208,0.083674542,0.086261915,0.089181645
2.677361835,0.093594964,0.08397856,0.083722486,0.086280357,0.089179704
2.677016369,0.093620833,0.084001508,0.083754777,0.08633077,0.089191866
2.676670992,0.093680557,0.084019409,0.083774097,0.086406474,0.089235499
2.676325705,0.093764412,0.084031311,0.083781147,0.0864916,0.089318892
2.675980506,0.093854505,0.084034328,0.083775231,0.086568194,0.089436189
2.675635397,0.093932497,0.084025179,0.083755934,0.086623901,0.089570473
2.67528966,0.093986039,0.084002629,0.083725398,0.086656726,0.089701349
2.674944729,0.094012676,0.083969678,0.083688094,0.086673907,0.089812798
2.674599887,0.094017711,0.083933419,0.083651103,0.086687991,0.089896658
2.674255133,0.094010553,0.083903616,0.08362182,0.086710415,0.089951826
2.673910468,0.093999612,0.083889489,0.083606485,0.086747801,0.089980391
2.673565893,0.093988622,0.083896917,0.083608363,0.086799537,0.089983924
2.673221406,0.093975326,0.08392597,0.083626931,0.086859468,0.08996064
2.672877007,0.093952686,0.083971452,0.083658854,0.086919208,0.08990589
2.672531984,0.093912827,0.084025283,0.083699208,0.08697196,0.089815139
2.672187763,0.09385048,0.084079222,0.083743487,0.087014397,0.089688254
2.671843631,0.093766946,0.084127081,0.083788805,0.087045949,0.089533655
2.671499588,0.093672645,0.084166373,0.083833747,0.087066674,0.089371746
2.671155633,0.093587505,0.084198482,0.083877786,0.087074178,0.089233435
2.670811767,0.093535456,0.08422738,0.083920385,0.087062589,0.089150198
2.670467989,0.093533908,0.084258005,0.083959882,0.087025847,0.089138539
2.6701243,0.093584139,0.084293478,0.083994403,0.086963326,0.089188811
2.669780699,0.093671688,0.084334691,0.084022898,0.086882849,0.089269717
2.669436474,0.093775625,0.084381334,0.084045314,0.086799445,0.089346889
2.66909305,0.093878878,0.084433235,0.084063113,0.086729456,0.089397726
2.668749715,0.093971388,0.084490096,0.084077469,0.086687517,0.08941659
2.668406468,0.094047983,0.084550758,0.084089134,0.086683932,0.089411667
2.668063309,0.094105567,0.084611812,0.084098239,0.086723457,0.089399011
2.667720238,0.094140579,0.084667195,0.084104131,0.086803772,0.0893963
2.667377256,0.094150056,0.084708949,0.084106782,0.086914996,0.089417567
2.667034362,0.094134173,0.084731269,0.084106818,0.087040433,0.089467723
2.666690845,0.094099766,0.084733765,0.084106504,0.087161323,0.089542269
2.666348127,0.094060927,0.084724559,0.084108519,0.087261703,0.089629854
2.666005497,0.094035611,0.084717505,0.084114799,0.087332354,0.08971934
2.665662956,0.094040409,0.084727152,0.084125093,0.087369396,0.089803652
2.665320502,0.094083141,0.084761981,0.084136928,0.087373134,0.089881205
2.664978137,0.094160533,0.084820829,0.084146649,0.087345981,0.089953609
2.664635859,0.094258007,0.084892891,0.084151539,0.087292489,0.090022455
2.664292959,0.094355635,0.084961714,0.084151485,0.087219957,0.090087815
2.663950858,0.094434416,0.085011663,0.084149434,0.08713791,0.090148301
2.663608844,0.094482429,0.085032035,0.084150474,0.08705634,0.090202245
2.663266918,0.094496474,0.085019372,0.084159924,0.08698351,0.090249549
2.662925079,0.09448046,0.08497586,0.084181408,0.086924356,0.090290729
2.662583329,0.094443087,0.084908157,0.084216715,0.086880704,0.090326773
2.662241666,0.094395633,0.084825101,0.084265145,0.086851545,0.090357262
2.661900091,0.094349015,0.08473691,0.084325059,0.086835579,0.09038032
2.661557895,0.094313893,0.084654162,0.084394718,0.086832618,0.09039307
2.661216495,0.094297714,0.084586267,0.084473366,0.086844064,0.09039306
2.660875183,0.094304609,0.08454046,0.084561278,0.086872266,0.090380706
2.660533959,0.094334826,0.084520768,0.084657882,0.086917496,0.090360095
2.660192821,0.094383978,0.084526758,0.084758943,0.086975661,0.090338716
2.659851772,0.094443379,0.084554234,0.084855105,0.087036685,0.090324963
2.65951081,0.094501939,0.084595386,0.084931992,0.087086997,0.090325287
2.659169935,0.094547854,0.084640348,0.084974218,0.087113806,0.090341824
2.658829147,0.094572912,0.084680495,0.084971193,0.087110867,0.090371413
2.658487741,0.09457477,0.084709958,0.084921438,0.087081603,0.090407368
2.658147128,0.094557381,0.084727426,0.084834689,0.08703771,0.090442639
2.657806603,0.09452999,0.084735007,0.084728846,0.086994458,0.09047284
2.657466164,0.094503148,0.084736121,0.084624957,0.086964668,0.090497516
2.657125814,0.094486261,0.084733829,0.084542311,0.086954507,0.090520432
2.65678555,0.094484877,0.084729137,0.084494205,0.08696178,0.09054759
2.656445373,0.094499475,0.084721023,0.084484363,0.086977669,0.090584558
2.656105284,0.094525883,0.084707847,0.0845069,0.086991524,0.09063378
2.655764576,0.094557102,0.084689196,0.084547421,0.086995746,0.090692854
2.655424661,0.094586507,0.084668005,0.084588627,0.086990288,0.090753926
2.655084833,0.094610533,0.084650483,0.084616294,0.086982057,0.09080653
2.654745091,0.094629161,0.084644468,0.084623021,0.086980959,0.09084054
2.654405437,0.094645657,0.084657378,0.084608817,0.086994487,0.090849141
2.65406587,0.094664491,0.08469323,0.084578908,0.087023571,0.090830426
2.653726389,0.094689912,0.084751733,0.084541023,0.087061987,0.090788388
2.653386291,0.09472461,0.084827656,0.08450231,0.087098315,0.090732529
2.653047689,0.094769507,0.08491172,0.084468311,0.087120812,0.090675765
2.652707765,0.09482323,0.084993368,0.084441461,0.087122365,0.090631417
2.652368631,0.094882525,0.085063604,0.084422152,0.087103536,0.090608816
2.652029585,0.094942451,0.08511731,0.084409199,0.087071865,0.090610766
2.651690625,0.09499682,0.085153554,0.084401322,0.087038017,0.090633135
2.651351752,0.095039025,0.085174301,0.084397679,0.087010723,0.090667241
2.651012965,0.095063259,0.085182172,0.084398588,0.08699411,0.090704128
2.650674265,0.095065451,0.085179019,0.08440479,0.086987427,0.090737207
2.650334949,0.095044424,0.085165762,0.084417961,0.086986933,0.090764398
2.649996423,0.095002075,0.085142529,0.084439985,0.086988731,0.090787412
2.649657982,0.094943254,0.085109937,0.084472079,0.086990522,0.09080937
2.649319628,0.094874643,0.08506975,0.084515039,0.086992162,0.090832696
2.648981361,0.094802965,0.085024874,0.084568107,0.086995194,0.090856429
2.64864318,0.094733359,0.084979336,0.084628537,0.087001958,0.090876003
2.648305085,0.094669188,0.084937527,0.084692136,0.087014577,0.090884974
2.647967076,0.094611947,0.084903616,0.084753113,0.08703464,0.090877147
2.647628453,0.094562664,0.084881375,0.084805423,0.087064125,0.090850109
2.647290617,0.094522508,0.084873597,0.084843633,0.087104916,0.090806365
2.646952868,0.094493611,0.084882146,0.084863671,0.087158445,0.090754051
2.646615204,0.094478614,0.084907554,0.084863619,0.087224807,0.09070413
2.646277627,0.094478962,0.084948314,0.084843283,0.087300859,0.090667992
2.645940136,0.094494363,0.085000746,0.084804646,0.087379232,0.090653797
2.64560273,0.094521645,0.085059008,0.084750868,0.087449816,0.090664348
2.645265411,0.094556184,0.08511644,0.08468609,0.087502639,0.090696549
2.644927479,0.094593137,0.085167336,0.084614856,0.087530627,0.090742828
2.644590332,0.094629245,0.085207817,0.084541973,0.087531938,0.090794348
2.644253271,0.094663503,0.085236822,0.084473494,0.087509729,0.090842902
2.643916296,0.094696727,0.085254962,0.084416014,0.087470346,0.090882839
2.643579407,0.094730453,0.085264156,0.084377444,0.087421149,0.090911198
2.643242603,0.094765618,0.085266402,0.084365312,0.087368687,0.090927935
2.642905886,0.094802218,0.085263127,0.084384901,0.087318827,0.090936011
2.642568555,0.094839539,0.085255244,0.084436467,0.087275972,0.090940632
2.642232708,0.094877082,0.085243636,0.084513959,0.087244328,0.090948605
2.641895549,0.094915145,0.085228386,0.084605187,0.087227389,0.090966018
2.641559175,0.094954529,0.085209992,0.084695101,0.087227765,0.090996251
2.641222886,0.09499627,0.085188664,0.084769645,0.087246177,0.091038043
2.640886683,0.095039849,0.085164662,0.08482015,0.087280514,0.091085032
2.640550565,0.0950826,0.085138167,0.084844729,0.087325828,0.091127586
2.640214533,0.0951196,0.085109417,0.084848855,0.087375051,0.091155399
2.639878587,0.095144642,0.085079206,0.084842249,0.087420811,0.091160981
2.639542029,0.095152424,0.085048789,0.084836004,0.087457609,0.091142436
2.639206253,0.095140053,0.085019927,0.084838796,0.087482689,0.091104334
2.638870563,0.09510856,0.084994939,0.084854155,0.087496782,0.091055622
2.638534959,0.09506234,0.084975784,0.084880148,0.087502427,0.091007096
2.638199439,0.095008409,0.084964224,0.084910759,0.087502054,0.090967118
2.637864005,0.09495468,0.084961158,0.084938492,0.087497062,0.090940092
2.637528657,0.094908458,0.084966991,0.084956871,0.087487399,0.090925501
2.637193393,0.09487517,0.084981143,0.084961982,0.087471893,0.090919941
2.63685752,0.094857568,0.085002743,0.084953108,0.087450586,0.090918995
2.636522427,0.09485545,0.085030552,0.084931245,0.087424937,0.090919759
2.636187419,0.094866106,0.085062851,0.084897539,0.087398403,0.090921346
2.635852497,0.094884537,0.085097262,0.084852805,0.087375613,0.090924749
2.635517659,0.094904581,0.085131262,0.084797228,0.087359863,0.090930619
2.635182907,0.094920288,0.085161647,0.084731437,0.087352835,0.090938161
2.634848239,0.094927104,0.085184847,0.084658177,0.087353284,0.090944126
2.634513657,0.094923295,0.085197184,0.084583195,0.087357966,0.09094371
2.634178466,0.094910596,0.085196059,0.08451436,0.087363176,0.090932218
2.633844053,0.09489405,0.085179784,0.084459387,0.087366477,0.090906744
2.633509726,0.094878694,0.085148457,0.084422717,0.087368403,0.090867623
2.633175483,0.094868271,0.085103562,0.084404559,0.087371751,0.090818036
2.632841325,0.094862771,0.085047556,0.084401389,0.087380846,0.090762933
2.632507253,0.094859152,0.08498423,0.084408172,0.087399588,0.090707937
2.632173264,0.094853035,0.084919008,0.084420795,0.0874308,0.090659452
2.631838668,0.09484134,0.084859605,0.084438148,0.087474336,0.09062468
2.631505542,0.094824897,0.08481558,0.084461463,0.087527114,0.090611607
2.631171116,0.094809497,0.084796953,0.084493248,0.087582359,0.090628193
2.630837467,0.094804991,0.084809816,0.084533885,0.087630191,0.090678599
2.630503902,0.094820886,0.084852914,0.084579896,0.087659465,0.090759666
2.630170422,0.094860634,0.084915855,0.084623763,0.087661755,0.090858845
2.629837026,0.094918972,0.084982373,0.08465664,0.087634891,0.090957109
2.629503715,0.09498397,0.085036985,0.084673339,0.08758332,0.091035906
2.629170489,0.095042608,0.085070444,0.084674058,0.087516609,0.091082151
2.628836656,0.095085659,0.085081456,0.084664206,0.087446207,0.091091593
2.628503598,0.095110367,0.08507456,0.084651761,0.087382937,0.091067973
2.628170625,0.095120543,0.085058079,0.084645056,0.087335024,0.091020864
2.627837736,0.095124845,0.085040826,0.084649939,0.087306954,0.090963462
2.627504932,0.095134175,0.08503028,0.084668059,0.087297808,0.090910117
2.627172212,0.09515747,0.085030687,0.084695524,0.087300518,0.090872971
2.626839576,0.095198312,0.08504259,0.084724437,0.087303157,0.090858832
2.626507024,0.095252184,0.085063346,0.08474535,0.08729338,0.090867453
2.626173867,0.095308484,0.085089884,0.084752054,0.087262938,0.090892304
2.625841484,0.095355259,0.085120358,0.084743397,0.087211278,0.090924083
2.625509185,0.095383141,0.085155074,0.084722924,0.087144328,0.090954987
2.62517697,0.095387941,0.085195438,0.084696644,0.087071395,0.090980044
2.624844839,0.095369249,0.085241903,0.084670759,0.087001962,0.090997345
2.624512792,0.09532935,0.08529247,0.08465029,0.086943037,0.091006375
2.624180829,0.095271522,0.085342881,0.084639032,0.086898807,0.09100677
2.62384895,0.095199133,0.085387172,0.08463967,0.086871219,0.090997448
2.623517155,0.095115908,0.085419651,0.084654082,0.086860439,0.090976764
2.623184756,0.09502549,0.085437132,0.084682615,0.086866487,0.090942807
2.622853129,0.094931572,0.085439389,0.084723545,0.086890093,0.090893879
2.622521586,0.094838651,0.085429211,0.08477283,0.086932394,0.09082938
2.622190127,0.094751881,0.085410229,0.084823068,0.086994486,0.090750251
2.621858751,0.094677474,0.085385813,0.084864466,0.087076024,0.090660517
2.621527459,0.094622789,0.085358033,0.084885441,0.087173075,0.090567932
2.621196251,0.094594321,0.085327464,0.084875626,0.087277565,0.090485366
2.62086444,0.094595579,0.085293965,0.084830149,0.087377536,0.090428415
2.620533399,0.094623595,0.085258132,0.08475284,0.087460351,0.090410867
2.620202442,0.094668593,0.085221333,0.084656755,0.087518136,0.090438543
2.619871569,0.094716258,0.085185721,0.084559482,0.087550871,0.090506034
2.619540779,0.094752681,0.085152869,0.084476684,0.087566737,0.090597622
2.619210072,0.094768823,0.085123144,0.084418009,0.087577608,0.090693682
2.61887945,0.094762184,0.08509554,0.084386416,0.087595636,0.090776395
2.61854891,0.094736434,0.085068036,0.084380371,0.087629181,0.090833398
2.618217769,0.094700757,0.085038678,0.084395057,0.087680344,0.090860248
2.617887396,0.094667716,0.085005658,0.084423965,0.087743619,0.090861122
2.617557107,0.094650582,0.084968422,0.084458922,0.087804746,0.09084774
2.617226902,0.094659344,0.0849281,0.084490627,0.087843011,0.090835712
2.616896779,0.094695607,0.084887017,0.084510082,0.087838281,0.090838448
2.61656674,0.094751785,0.084849194,0.084511658,0.087780059,0.090860942
2.616236784,0.09481473,0.084818524,0.084493912,0.087673238,0.090897639
2.615906911,0.094872018,0.084798645,0.084460391,0.087536321,0.090935995
2.615576438,0.094917064,0.084792398,0.084417423,0.087394731,0.090962841
2.615246732,0.094950237,0.084802312,0.084371692,0.087271823,0.090970377
2.614917108,0.094976481,0.084829064,0.08432901,0.087184296,0.090957569
2.614587568,0.095002138,0.084871696,0.084293414,0.087139249,0.090930035
2.614258111,0.095031295,0.084926302,0.084267408,0.08713446,0.090897091
2.613928738,0.095064718,0.084985741,0.084251952,0.087159191,0.090868937
2.613599447,0.095098757,0.085040854,0.084247051,0.087198243,0.090853005
2.613269556,0.095127793,0.085082946,0.084252634,0.087237543,0.090852164
2.612941113,0.095146689,0.085106649,0.084268568,0.087269063,0.090864003
2.612611389,0.095153872,0.085111679,0.084294898,0.087293872,0.090882827
2.61228243,0.095151628,0.085102627,0.084331226,0.087320232,0.090903175
2.611953553,0.095144893,0.085086595,0.084376479,0.087358126,0.090921385
2.61162476,0.095139039,0.085070729,0.08442782,0.087413619,0.090936976
2.611296049,0.095136925,0.08505971,0.084480348,0.08748474,0.090951832
2.610967421,0.095138212,0.085055506,0.084528144,0.087560187,0.090968499
2.610638876,0.095139686,0.085057437,0.08456487,0.087623138,0.090988389
2.610309732,0.095136894,0.085063454,0.084585297,0.087655797,0.091010941
2.609981352,0.09512677,0.085071181,0.084586496,0.087647286,0.091032826
2.609653054,0.095108472,0.085078968,0.084568305,0.087597915,0.091048971
2.60932484,0.095084855,0.085085712,0.08453283,0.087520006,0.0910536
2.608996708,0.095060356,0.085090715,0.08448349,0.087433326,0.091042317
2.608668658,0.0950404,0.085092804,0.084423539,0.087359229,0.091012169
2.608340691,0.0950288,0.085090948,0.08435609,0.087313409,0.090963236
2.608012806,0.095027968,0.085084977,0.084284248,0.08730277,0.090897615
2.607684324,0.095038589,0.08507654,0.084211829,0.087324849,0.090819661
2.607356605,0.09506052,0.085069296,0.084144219,0.087370269,0.090734722
2.607028967,0.095092838,0.085068253,0.084088802,0.087426357,0.090649265
2.606701412,0.095133963,0.085078074,0.084053888,0.087481012,0.090569799
2.60637394,0.095181031,0.085100207,0.084047396,0.087525188,0.090502657
2.606046549,0.095229377,0.085131068,0.084074246,0.087554507,0.090453764
2.605719241,0.095273147,0.085161461,0.084134269,0.087569104,0.090428128
2.605392015,0.095306326,0.085179683,0.084220317,0.087572447,0.090428761
2.605064193,0.095324779,0.085175787,0.084319923,0.087569399,0.090456208
2.604737131,0.095327593,0.085145819,0.084418884,0.087564492,0.090508142
2.604410152,0.095316267,0.085093417,0.084504804,0.087560092,0.090578604
2.604083255,0.095294134,0.085027851,0.08457031,0.087557347,0.090659055
2.603756439,0.095264994,0.084960613,0.08461364,0.087555636,0.09073868
2.603429706,0.095232493,0.084901266,0.084638165,0.087554193,0.09080577
2.603103055,0.095200533,0.084855539,0.084650345,0.087551724,0.090849891
2.602775808,0.095173765,0.084824519,0.084657713,0.087546913,0.090864245
2.602449998,0.09515821,0.084805461,0.084666566,0.087537856,0.090848289
2.602122916,0.095159983,0.084794269,0.084680221,0.087522182,0.09080848
2.601796593,0.095183764,0.084787606,0.084697536,0.087496807,0.09075758
2.601470351,0.095230169,0.084784232,0.084713907,0.087459004,0.090710884
2.601144191,0.095293888,0.08478516,0.084723009,0.08740684,0.090682076
2.600818113,0.095364364,0.084792523,0.08471912,0.087340502,0.090679128
2.600492117,0.095427887,0.084807889,0.084699272,0.087263163,0.090702415
2.600166203,0.095471753,0.084830809,0.084664499,0.087180269,0.090745434
2.599839694,0.095487923,0.084858797,0.084619317,0.087098741,0.090797953
2.599513943,0.095474833,0.084888323,0.084569945,0.087025667,0.090849356
2.599188274,0.095437369,0.084915227,0.084522643,0.08696587,0.090891301
2.598862686,0.095384295,0.084936837,0.084482159,0.086921639,0.090919695
2.598537179,0.09532405,0.084951585,0.084450912,0.086892962,0.090933586
2.598211755,0.095262618,0.084959741,0.084429732,0.086878324,0.090934162
2.597886412,0.095201001,0.084962716,0.084418163,0.086876889,0.090922704
2.59756115,0.095136228,0.084962079,0.084416243,0.086890022,0.090899547
2.597235295,0.095063887,0.084959943,0.084424371,0.086921244,0.0908634
2.596910196,0.094980874,0.084958,0.084443944,0.086976451,0.090812224
2.596585179,0.094888061,0.084957758,0.084476076,0.087060303,0.090744755
2.596260243,0.09479215,0.084960424,0.084521568,0.08717374,0.090662445
2.595935388,0.094705214,0.084966845,0.084579056,0.087309076,0.090571411
2.595610615,0.094642991,0.084976994,0.084644476,0.087447473,0.090483518
2.595285923,0.094619383,0.08498938,0.084710646,0.08756016,0.090414958
2.594961312,0.094641023,0.085001407,0.084768852,0.087618641,0.090380977
2.594636782,0.09470285,0.085010244,0.084811436,0.087608535,0.090389096
2.59431166,0.094791517,0.085014154,0.084834346,0.087538196,0.090435348
2.593987293,0.094892543,0.085013232,0.084837215,0.087432877,0.090506762
2.593663007,0.094995626,0.085008905,0.084821759,0.087322072,0.090587961
2.593338802,0.095095975,0.085002723,0.084790097,0.087227664,0.090666385
2.593014678,0.095191067,0.084995689,0.084745031,0.087160979,0.090734393
2.592690635,0.095278421,0.08498768,0.08469018,0.087123719,0.090788404
2.592366673,0.095353902,0.084977769,0.084631213,0.087111466,0.090828331
2.592042792,0.095412785,0.084964782,0.084575237,0.087117024,0.090856357
2.59171832,0.095450925,0.084947708,0.084529723,0.087133487,0.090875988
2.5913946,0.095467134,0.084925735,0.084500582,0.087155593,0.090891767
2.591070962,0.095463845,0.084899421,0.084490251,0.087180726,0.090908175
2.590747405,0.095445569,0.084869763,0.084496993,0.087208147,0.090928402
2.590423928,0.095418221,0.084838598,0.084515634,0.087237836,0.090953331
2.590100532,0.095386498,0.084808572,0.084539532,0.087269251,0.090980734
2.589777217,0.095352868,0.084782742,0.084562792,0.087300487,0.091005911
2.589453312,0.095318292,0.084764374,0.084581406,0.08732843,0.091021995
2.589130158,0.095283812,0.084756881,0.084593664,0.087349531,0.091022662
2.588807085,0.095251755,0.084762784,0.084598722,0.087360497,0.09100401
2.588484093,0.09522733,0.084783531,0.084595701,0.087359027,0.090966709
2.588161181,0.09521667,0.084818212,0.084582606,0.087344207,0.090917159
2.58783835,0.09522459,0.084863027,0.084558103,0.087316974,0.090866574
2.587515599,0.095251243,0.084911785,0.084522625,0.08728039,0.090828789
2.587192929,0.095290044,0.084957102,0.084481289,0.087239172,0.090815736
2.58686967,0.095328865,0.084992719,0.084442727,0.087200142,0.090832951
2.586547161,0.095353194,0.085015751,0.084417166,0.087169946,0.090878301
2.586224733,0.095351934,0.085027069,0.084412227,0.087154152,0.090941916
2.585902384,0.095319409,0.085031,0.084430622,0.087155688,0.091010134
2.585580116,0.095257344,0.085032924,0.084469164,0.087174323,0.091069202
2.585257929,0.095173812,0.085038201,0.084519326,0.087206837,0.09110868
2.584935821,0.095082121,0.08504996,0.08457018,0.087246525,0.09112363
2.584613794,0.094998308,0.085068681,0.084611445,0.087284123,0.091115472
2.584291847,0.094937174,0.085091897,0.084637341,0.087309648,0.091091177
2.583969313,0.094907796,0.085114786,0.084649472,0.087315685,0.091060864
2.583647526,0.094909444,0.085132978,0.084655864,0.087299842,0.091032301
2.58332582,0.09493309,0.085143891,0.084665807,0.087265447,0.091007274
2.583004194,0.094965891,0.085147526,0.084684997,0.087219414,0.090980988
2.582682648,0.094997255,0.085145409,0.084712613,0.087169361,0.090945524
2.582361182,0.095021931,0.085138889,0.084742134,0.087121428,0.090893918
2.582039796,0.095040551,0.085128804,0.084764465,0.087079844,0.090824217
2.58171849,0.095059434,0.085114416,0.084771252,0.087047374,0.090741375
2.581396598,0.095087302,0.085094691,0.084758543,0.087025566,0.090656992
2.581075452,0.095132594,0.08506909,0.084728369,0.087014993,0.090585606
2.580754385,0.095199148,0.085038415,0.084688159,0.087015194,0.090539378
2.580433399,0.095284391,0.085004979,0.084647322,0.087024509,0.090523237
2.580112493,0.095378826,0.084972116,0.084613878,0.08704054,0.090532527
2.579791666,0.09546841,0.084942939,0.084591727,0.087060822,0.090556263
2.57947092,0.095537983,0.084919387,0.084580966,0.087082861,0.090580512
2.579149587,0.095573987,0.084902224,0.084579037,0.087104517,0.090594301
2.578829,0.095566955,0.084890897,0.084583238,0.087123477,0.090591156
2.578508493,0.095514,0.084883572,0.084591094,0.087137263,0.09057167
2.578188065,0.095420053,0.084877961,0.084600707,0.087143276,0.090541495
2.577867717,0.095298791,0.084871505,0.084610402,0.087138853,0.090510461
2.577547448,0.095170478,0.084862164,0.084617907,0.087122767,0.090489475
2.577227259,0.095058488,0.084849269,0.084620792,0.087095919,0.090487121
2.57690715,0.094982544,0.084833388,0.084617792,0.087061878,0.090507807
2.576586456,0.094953372,0.084816234,0.084609867,0.087026119,0.09055011
2.576266505,0.094969633,0.084800581,0.084600801,0.08699455,0.09060773
2.575946635,0.09501999,0.084788542,0.084595783,0.086971134,0.090671067
2.575626843,0.09508729,0.084781392,0.084599396,0.086957005,0.090729661
2.575307131,0.095153777,0.084779083,0.08461317,0.086950483,0.090773579
2.574987498,0.095205568,0.084780649,0.084634501,0.086948324,0.090795652
2.574667945,0.095234577,0.084784109,0.084656339,0.086947528,0.0907913
2.574348471,0.09524018,0.084787619,0.084669138,0.086946678,0.090760588
2.574029076,0.09522876,0.084789582,0.084664449,0.086947226,0.09070862
2.573709098,0.095212504,0.084789824,0.084639124,0.086952977,0.090645638
2.573389862,0.095205005,0.08478912,0.08459839,0.086968084,0.090584025
2.573070705,0.095216012,0.084789281,0.084555158,0.086994315,0.090534959
2.572751627,0.095247085,0.084791535,0.084524913,0.087029868,0.090504138
2.572432629,0.095291921,0.084796489,0.084519752,0.087069311,0.090490701
2.572113709,0.09533944,0.084803507,0.084544921,0.087105649,0.090490009
2.571794868,0.095377631,0.084811436,0.084597896,0.087132725,0.090495467
2.571476107,0.095397434,0.084819147,0.084670059,0.087146452,0.090501375
2.571156763,0.095394757,0.084826273,0.084748905,0.087145994,0.090504129
2.57083816,0.095371599,0.084833566,0.084820261,0.087133211,0.090501424
2.570519636,0.095335813,0.084842478,0.084870674,0.087112173,0.090491792
2.57020119,0.095299051,0.084854621,0.084890141,0.087088692,0.09047375
2.569882824,0.095273495,0.08487053,0.084874321,0.087068458,0.090445815
2.569564536,0.095266825,0.084889672,0.084825778,0.087055565,0.090407874
2.569246327,0.095280242,0.084909828,0.084753276,0.087052562,0.090362322
2.568927537,0.095308335,0.084928817,0.084668899,0.087059847,0.090315078
2.568609486,0.095342364,0.0849451,0.084585392,0.087075957,0.090274997
2.568291513,0.095373618,0.084959048,0.084513574,0.087098173,0.090251687
2.56797362,0.095395953,0.084972166,0.084461091,0.087122372,0.090252574
2.567655805,0.095406817,0.084986411,0.084431542,0.087143804,0.09028023
2.567338068,0.095406461,0.085002473,0.084424,0.087157969,0.090331126
2.567020411,0.095396596,0.085018965,0.084433215,0.087161551,0.090396251
2.566702832,0.095378969,0.085031652,0.084451365,0.087153894,0.090463109
2.566385331,0.095354426,0.085034535,0.084469144,0.087137502,0.090518816
2.56606725,0.095322838,0.085021349,0.084478201,0.087116991,0.090553486
2.565749907,0.09528372,0.084987575,0.084473883,0.087097748,0.090562694
2.565432642,0.095238163,0.084932728,0.084455905,0.087083635,0.090547476
2.565115456,0.095189631,0.084861109,0.084429715,0.08707463,0.090514285
2.564798348,0.095144085,0.084781001,0.084404503,0.08706685,0.090471879
2.564481318,0.095109642,0.084703345,0.084390246,0.087053437,0.090429462
