Wavelength (micron),CM Ambient,CM Vacuum,CI Ambient,CI Vacuum
2.916822717,0.086680024,0.094191175,0.058113163,0.063718141
2.916411845,0.086711155,0.094165087,0.058112519,0.063735984
2.91600194,0.086721255,0.094133389,0.058093107,0.063780324
2.915592149,0.086708722,0.094102659,0.058057147,0.063842075
2.915182474,0.086676831,0.094080368,0.05801068,0.063906866
2.914772914,0.086632021,0.09407241,0.057962058,0.06395905
2.91436347,0.086580861,0.094081253,0.057920185,0.063986385
2.91395414,0.086528169,0.09410503,0.057892104,0.063984535
2.913544925,0.086475135,0.094137411,0.057881274,0.063958628
2.913134976,0.08642113,0.094169148,0.057887605,0.063921783
2.912725991,0.086364823,0.094190494,0.057907648,0.063890345
2.912317121,0.086305894,0.094193427,0.057935983,0.063878449
2.911908366,0.086247064,0.094174407,0.057967066,0.063893561
2.911499725,0.086193143,0.094135468,0.057996122,0.063934038
2.911091199,0.086149782,0.094084542,0.058019858,0.063990552
2.910682788,0.086122054,0.094033242,0.058036292,0.064050254
2.910273644,0.086112344,0.093994777,0.058043709,0.064100444
2.909866309,0.086120822,0.093980266,0.058040856,0.064132868
2.909457395,0.08614595,0.093995966,0.058026154,0.064144587
2.909049442,0.08618536,0.094041577,0.057999006,0.064137951
2.908641603,0.086237114,0.094109887,0.05795951,0.064118137
2.908233879,0.086299016,0.094188435,0.057909396,0.064091016
2.907826269,0.086367962,0.094262204,0.05785206,0.064062299
2.907418773,0.086439201,0.094316955,0.057792046,0.06403581
2.907011392,0.086505348,0.094342045,0.057734009,0.064014627
2.906603279,0.08655713,0.094331619,0.057682399,0.064000455
2.906196126,0.086585799,0.094286247,0.057640436,0.063993679
2.905789087,0.08658497,0.094211331,0.057610162,0.063992771
2.905382162,0.086553212,0.094116592,0.057592238,0.063994151
2.904975351,0.086494933,0.094013824,0.057585776,0.063993207
2.904568654,0.086419685,0.093915726,0.057588341,0.063985003
2.904162071,0.086340556,0.093833673,0.057595872,0.063966651
2.903755601,0.086270873,0.093776585,0.057603283,0.06393857
2.903348403,0.086221578,0.093749239,0.057605091,0.063904585
2.902942161,0.086199529,0.093751715,0.057597077,0.063871047
2.902536033,0.086206734,0.093779346,0.057577734,0.063844248
2.902130018,0.086240065,0.093822826,0.057549244,0.063828325
2.901724117,0.086291882,0.093871028,0.05751789,0.063823306
2.90131833,0.086351177,0.093912312,0.057492339,0.063825703
2.900912656,0.08640558,0.093938287,0.057481826,0.063829814
2.900507096,0.086443086,0.093945104,0.057492792,0.063829742
2.900100808,0.086455141,0.093934658,0.057526828,0.063822162
2.899695474,0.08643846,0.093913757,0.057580181,0.063806859
2.899290254,0.086395662,0.093891143,0.057644175,0.063786484
2.898885147,0.086335163,0.093875037,0.057707891,0.063765295
2.898480153,0.086268614,0.093870685,0.057761081,0.063747346
2.898075272,0.086208152,0.093878743,0.057796542,0.063735531
2.897670505,0.0861633,0.093896056,0.057811571,0.063731113
2.897265011,0.086138577,0.093916382,0.057808108,0.063734181
2.896861309,0.086133077,0.09393347,0.05779176,0.063744065
2.896456041,0.086141882,0.093942552,0.057769993,0.063759372
2.896051726,0.086157984,0.093942119,0.057750404,0.063777405
2.895647523,0.086175182,0.093933218,0.057738625,0.063794717
2.895243434,0.086189853,0.09391925,0.05773785,0.063806248
2.894839457,0.086200899,0.093903795,0.057748138,0.063806894
2.894435592,0.086209406,0.09388978,0.057767232,0.063792748
2.894031841,0.086216995,0.093878427,0.057790982,0.063763257
2.893627364,0.086225007,0.09386912,0.057814385,0.063721975
2.893223838,0.086234345,0.093860438,0.057832744,0.063676753
2.892820425,0.086246147,0.093851273,0.057842547,0.063637616
2.892417124,0.08626178,0.093840933,0.057841712,0.063614572
2.892013935,0.086283738,0.093830347,0.057830047,0.063614469
2.891610859,0.086314086,0.093820949,0.057808836,0.063638835
2.891207895,0.086353398,0.093814353,0.057780385,0.063683897
2.890805043,0.086399727,0.093810998,0.05774744,0.063741212
2.890401468,0.086447629,0.093809576,0.057712874,0.063800321
2.889998841,0.086489862,0.093806835,0.057679129,0.063850635
2.889596326,0.086519169,0.093798231,0.057648438,0.063884491
2.889193924,0.086531178,0.09377955,0.057622929,0.063897887
2.888791633,0.086525711,0.093748317,0.057604202,0.063890661
2.888389454,0.086507343,0.093704911,0.057593883,0.063866357
2.887987388,0.086483311,0.093653763,0.057592575,0.063830811
2.887585433,0.08646113,0.093602599,0.057600476,0.063790774
2.88718359,0.086445555,0.09356038,0.057616741,0.063752483
2.886781026,0.086437414,0.093535786,0.057639822,0.063720212
2.886379406,0.086433976,0.093534224,0.057668261,0.063695675
2.885977899,0.086430955,0.093556966,0.057700818,0.063677541
2.885576504,0.086424666,0.093600153,0.057736664,0.063662374
2.88517522,0.086414168,0.093656271,0.057775174,0.063646239
2.884774047,0.08640114,0.093715902,0.057815405,0.06362658
2.884372986,0.086388957,0.09377021,0.057856001,0.063603428
2.883972037,0.086380944,0.093812303,0.057894459,0.063580502
2.883570368,0.086378149,0.09383864,0.057927533,0.063563724
2.883169641,0.086378997,0.093848318,0.057951642,0.063559503
2.882769026,0.086379812,0.09384264,0.057963753,0.063571585
2.882368523,0.086376133,0.093824101,0.05796185,0.06359914
2.881968131,0.086364887,0.0937955,0.057945302,0.063635983
2.88156785,0.086345121,0.093760099,0.057915634,0.063671811
2.88116768,0.086318955,0.093721654,0.057875553,0.063695226
2.880766791,0.086290513,0.093684318,0.057829473,0.063697287
2.880366844,0.08626569,0.09365291,0.057782932,0.063674117
2.879967007,0.086249916,0.093630977,0.057741877,0.063628562
2.879567282,0.086248953,0.093620836,0.0577125,0.063568756
2.879167667,0.086266499,0.093622244,0.057699676,0.063505954
2.878768164,0.086304181,0.093632257,0.05770611,0.063450793
2.878368771,0.086360796,0.093646692,0.057731446,0.063410154
2.877969489,0.086430798,0.09366112,0.057771493,0.063386023
2.87756949,0.086505274,0.093672704,0.057819237,0.063375319
2.877170429,0.086572427,0.093680944,0.057865996,0.063372164
2.87677148,0.086621057,0.093687956,0.057904499,0.06336992
2.876372641,0.086642209,0.093696355,0.057929919,0.063364276
2.875973913,0.086632753,0.093708927,0.057941675,0.06335387
2.875575295,0.08659597,0.093726075,0.05794309,0.063340857
2.875176787,0.086540777,0.093746105,0.057939205,0.063329266
2.874778391,0.086478839,0.093765678,0.057935297,0.063323594
2.874380104,0.086421036,0.093780788,0.057934585,0.063326882
2.873981102,0.086374585,0.093788899,0.057937436,0.063339611
2.873583036,0.086341649,0.093788985,0.057942074,0.063359244
2.873185081,0.086319424,0.093781855,0.057945915,0.063381453
2.872787236,0.086303412,0.0937696,0.057947462,0.063400558
2.872389501,0.086289418,0.093754824,0.057947378,0.063411757
2.871991876,0.086275718,0.093739251,0.057947856,0.063411929
2.871594361,0.086263153,0.093724386,0.057951216,0.063400283
2.871196132,0.086254083,0.093711401,0.057957803,0.063378647
2.870798837,0.086249955,0.093701461,0.057965187,0.06335065
2.870401652,0.086250005,0.093696239,0.057968085,0.063320275
2.870004578,0.086250275,0.093696843,0.05796048,0.063291286
2.869607613,0.086245618,0.093703238,0.0579385,0.063265968
2.869210758,0.086230851,0.09371323,0.057902982,0.063245176
2.868814012,0.086203119,0.093722516,0.057860011,0.063228115
2.868417377,0.086162604,0.093724895,0.057819796,0.063213615
2.868020028,0.086113602,0.093715537,0.057793026,0.063200681
2.867623612,0.086061923,0.093691094,0.057786756,0.063189791
2.867227305,0.086014429,0.093652383,0.057800776,0.063182421
2.866831108,0.085977076,0.093604315,0.057826959,0.063181255
2.86643502,0.08595399,0.093554181,0.057850921,0.063188803
2.866039042,0.08594751,0.093510025,0.057856633,0.063206106
2.865643174,0.085957722,0.093477789,0.057831951,0.063231953
2.865247414,0.085983039,0.093460726,0.057773173,0.063262304
2.864850943,0.086019837,0.093457958,0.057686676,0.063291548
2.864455403,0.08606305,0.093466094,0.057587125,0.063313782
2.864059971,0.086106855,0.093480682,0.057493469,0.063324861
2.863664649,0.086145387,0.093497498,0.05742328,0.063324027
2.863269436,0.086175203,0.093514203,0.057387826,0.063314396
2.862874332,0.086195918,0.093529775,0.057389534,0.063301734
2.862479336,0.086209837,0.093544433,0.057422009,0.063292488
2.862083631,0.086222129,0.093559147,0.057473371,0.063291225
2.861689673,0.086238017,0.093574647,0.057530185,0.063298767
2.861294186,0.086260373,0.093590642,0.057581462,0.06331103
2.860899627,0.086288659,0.093606401,0.057621283,0.063320539
2.860505177,0.086317861,0.093620224,0.057648688,0.063318551
2.860110835,0.086340761,0.093629839,0.057666014,0.063298202
2.859716602,0.086350086,0.093633484,0.057676034,0.06325709
2.859322478,0.086340357,0.093628409,0.057679669,0.06319798
2.858928462,0.086310497,0.093613478,0.057675234,0.063128497
2.858533738,0.086262679,0.093588334,0.057659141,0.06305878
2.85813994,0.086201618,0.093554188,0.057627982,0.062998929
2.85774625,0.086132805,0.093514201,0.057581021,0.062956169
2.857352668,0.086060562,0.09347255,0.057521437,0.0629341
2.856959195,0.085988135,0.093433114,0.057456088,0.062932366
2.856565831,0.085917462,0.09339928,0.05739421,0.062947427
2.856172575,0.085850113,0.093372472,0.057344701,0.062974026
2.855779426,0.085787837,0.093352105,0.057313513,0.063006232
2.855385571,0.085732627,0.093336258,0.057302286,0.063038237
2.85499264,0.08568589,0.093322566,0.057307511,0.06306443
2.854599817,0.085648074,0.093309164,0.057322057,0.063079958
2.854207101,0.085618785,0.093295281,0.057336821,0.063080603
2.853814494,0.085596797,0.093280871,0.05734302,0.063063765
2.853421995,0.085581425,0.093265877,0.057333616,0.063028288
2.853029604,0.085573009,0.093248938,0.057304677,0.062975082
2.85263732,0.08557308,0.093227257,0.057255913,0.062906535
2.852245145,0.085582913,0.093196731,0.057190201,0.062825876
2.851852264,0.085602723,0.093153386,0.057113724,0.062736768
2.851460304,0.085629295,0.093094849,0.057035355,0.062642675
2.851068452,0.08565666,0.09302203,0.056965817,0.062547511
2.850676708,0.085676285,0.092939174,0.056915259,0.062455539
2.850285071,0.085680129,0.092853953,0.056891584,0.062372193
2.849893542,0.085663332,0.092775059,0.056897424,0.06230353
2.849502121,0.085626708,0.092710654,0.056929192,0.062255055
2.849110807,0.085576949,0.092665897,0.056977574,0.062230217
2.848718789,0.085524544,0.092641784,0.057030092,0.06222893
2.84832769,0.085480416,0.09263499,0.057075168,0.062246968
2.847936698,0.085452223,0.092638822,0.057105739,0.062276303
2.847545814,0.085441203,0.092645274,0.057121559,0.062307642
2.847155037,0.085441899,0.092646088,0.057128451,0.062332135
2.846764368,0.085444227,0.092635685,0.057135787,0.062344141
2.846373805,0.085435402,0.092610726,0.05715237,0.062341854
2.84598254,0.085404588,0.092571138,0.057182671,0.062327002
2.845592192,0.085345625,0.092519184,0.057224206,0.062303538
2.845201951,0.08525852,0.092458395,0.05726857,0.062275727
2.844811817,0.085149631,0.092392628,0.057303383,0.062246579
2.84442179,0.085029963,0.09232468,0.057316673,0.06221752
2.84403187,0.084913347,0.092256285,0.057300904,0.062188838
2.843642057,0.084812787,0.09218843,0.057255108,0.062160006
2.843252351,0.084739118,0.092122459,0.057185541,0.062131048
2.842861943,0.084697663,0.09206035,0.057103099,0.062101787
2.842472451,0.08468812,0.092005299,0.057020606,0.062071761
2.842083065,0.084704417,0.091961374,0.056948818,0.062039293
2.841693786,0.084735956,0.091930676,0.056894044,0.062001423
2.841304613,0.08477075,0.091912919,0.056857163,0.061954152
2.840915548,0.084797533,0.091903037,0.056834143,0.061894132
2.840526588,0.084809189,0.091892693,0.056818143,0.061819809
2.840137735,0.08480386,0.091871748,0.056801926,0.061732972
2.839748989,0.084784753,0.091831998,0.056780375,0.061638754
2.839359543,0.084759127,0.09177086,0.056751802,0.06154444
2.838971009,0.08473484,0.091692942,0.056718168,0.061458026
2.838582582,0.084718257,0.091610343,0.056684185,0.061386075
2.838194261,0.084711439,0.091538533,0.056655,0.061332006
2.837806047,0.084711523,0.091491702,0.0566338,0.061296291
2.837417938,0.084711612,0.091477233,0.056619779,0.061276248
2.837029936,0.084702879,0.091493438,0.056607853,0.061267515
2.83664204,0.084677354,0.091529311,0.056589654,0.061265366
2.836253445,0.084629852,0.091568692,0.056556497,0.061265688
2.835865761,0.084559863,0.091595304,0.056502442,0.061265439
2.835478184,0.084470848,0.091597497,0.056426763,0.061262671
2.835090712,0.084369209,0.091571224,0.056335044,0.061256741
2.834703345,0.084263218,0.091520127,0.05623814,0.061247639
2.834316085,0.08416006,0.09145198,0.056148378,0.061236135
2.833928931,0.084064824,0.091375485,0.056076421,0.061222987
2.833541079,0.083979785,0.091296808,0.056027708,0.061208632
2.833154136,0.083904481,0.091218385,0.056001517,0.061193082
2.832767299,0.083836609,0.091140517,0.055992112,0.061175196
2.832380568,0.083773466,0.091063224,0.055991504,0.061152998
2.831993942,0.083713002,0.090989261,0.055992105,0.061124156
2.831607421,0.083654745,0.090924484,0.055988549,0.061086473
2.831221007,0.083599489,0.090876816,0.055977875,0.061038891
2.830834697,0.083548853,0.090852766,0.05595856,0.06098169
2.830447692,0.08350451,0.090854668,0.055929034,0.060916636
2.830061593,0.083468,0.090878949,0.055887532,0.060846419
2.8296756,0.083439351,0.090915571,0.055832338,0.060774451
2.829289712,0.083418356,0.090951582,0.055763648,0.06070417
2.82890393,0.083403978,0.090973425,0.055685354,0.060638392
2.828518252,0.08339466,0.090971299,0.055605155,0.060579168
2.82813268,0.08338868,0.090941707,0.05553366,0.060527425
2.827747213,0.083383374,0.090887136,0.055480708,0.060482107
2.827361851,0.083374666,0.090815242,0.055451941,0.060440876
2.826975795,0.083357675,0.090735553,0.05544656,0.060399683
2.826590643,0.083326923,0.090657109,0.055457443,0.060353959
2.826205596,0.083278447,0.090586215,0.055473679,0.060300184
2.825820654,0.083210876,0.090525527,0.055485045,0.060236883
2.825435816,0.083127327,0.090474363,0.055485468,0.060166402
2.825051084,0.083035164,0.090430053,0.055474958,0.060094464
2.824666456,0.082945556,0.09038917,0.05545927,0.060028663
2.824281933,0.082870063,0.090349298,0.055446298,0.059976674
2.823896718,0.082817807,0.090309318,0.055442948,0.059943451
2.823512404,0.082792996,0.090270715,0.055451617,0.059929289
2.823128195,0.082792716,0.090235914,0.055469199,0.059929859
2.822744091,0.082808475,0.090207798,0.055488538,0.059937217
2.822360091,0.082828079,0.090187601,0.055500834,0.059942252
2.821976196,0.082839477,0.090173992,0.055498725,0.059937483
2.821592405,0.082833974,0.090161721,0.055478276,0.059918611
2.821207923,0.082808547,0.090142799,0.055438758,0.059885218
2.820824341,0.082766557,0.090108072,0.055382085,0.059840087
2.820440863,0.082715558,0.090050142,0.055310997,0.059787231
2.82005749,0.082665226,0.089965993,0.055227955,0.059731057
2.81967422,0.08262383,0.089858713,0.055135574,0.059674812
2.819291055,0.082596484,0.089737505,0.055037734,0.059620692
2.818907995,0.082584747,0.089615768,0.054941152,0.059570286
2.818525038,0.082586618,0.089507674,0.054855253,0.05952453
2.818141391,0.082598712,0.089425203,0.054791287,0.059484228
2.817758642,0.082617389,0.08937584,0.054759314,0.059449565
2.817375997,0.08263957,0.089361533,0.054765474,0.059419829
2.816993457,0.082662604,0.089379379,0.054809401,0.059393556
2.81661102,0.082683455,0.089422646,0.054882936,0.059369873
2.816228687,0.082698682,0.089482319,0.054971089,0.059348579
2.815846458,0.082703606,0.089548285,0.055054237,0.059331193
2.815464332,0.082693806,0.089610367,0.055112876,0.059320703
2.81508231,0.082665885,0.089659653,0.055132053,0.059320026
2.8146996,0.0826198,0.089690153,0.055105327,0.059330273
2.814317785,0.082558909,0.0896991,0.055036529,0.059349089
2.813936075,0.082490186,0.089688343,0.054937894,0.059370755
2.813554467,0.082422335,0.089663314,0.054826928,0.059387289
2.813172964,0.082363946,0.089631534,0.054721193,0.059391536
2.812791563,0.082321659,0.089600386,0.054634344,0.059379858
2.812410267,0.082298342,0.089573743,0.054573133,0.059354008
2.812029073,0.082293598,0.08955145,0.054536789,0.05932051
2.811647192,0.082304368,0.089528332,0.054518262,0.059289169
2.811266206,0.082326133,0.089496565,0.054507619,0.059268102
2.810885322,0.082354802,0.089448451,0.054495694,0.059261774
2.810504542,0.082388022,0.089380489,0.054477392,0.059268038
2.810123865,0.082424226,0.089294953,0.054453082,0.059279505
2.809743291,0.082462051,0.089200165,0.054428232,0.059285811
2.80936282,0.082499539,0.089108471,0.054410861,0.059277745
2.808981663,0.082532592,0.089032596,0.054408702,0.059250415
2.808601398,0.082555697,0.088981453,0.05442588,0.059204713
2.808221236,0.082563501,0.088958593,0.054461878,0.059147365
2.807841177,0.082551958,0.088961012,0.054512279,0.0590881
2.807461221,0.082521193,0.088981886,0.054570581,0.059037184
2.807081368,0.082474901,0.089012924,0.054630506,0.059002179
2.806701618,0.082420418,0.089048089,0.054687937,0.058986817
2.80632197,0.082366308,0.089084893,0.054741006,0.058990671
2.805942425,0.082320156,0.089124139,0.054789282,0.059009832
2.805562195,0.082285868,0.089168302,0.054832015,0.059038736
2.805182856,0.08226377,0.089219305,0.054866595,0.059070884
2.804803619,0.082250578,0.08927611,0.054888799,0.059100867
2.804424484,0.082241621,0.089333097,0.054893337,0.059124363
2.804045452,0.082232144,0.089381253,0.054876545,0.059139436
2.803666523,0.082219603,0.089409787,0.054838634,0.059146936
2.803287696,0.0822038,0.089409307,0.054785097,0.05914984
2.802908971,0.082186689,0.089375275,0.054725998,0.059152939
2.802529563,0.082170895,0.089309154,0.054673158,0.059161039
2.802151043,0.082158681,0.089218715,0.054636665,0.059177444
2.801772626,0.082150948,0.08911569,0.054622464,0.05920254
2.80139431,0.082147812,0.08901259,0.054631256,0.059233462
2.801016097,0.08214967,0.088921088,0.054660225,0.059264583
2.800637985,0.082156416,0.08885003,0.0547039,0.05928924
2.800259976,0.082168417,0.088804486,0.05475604,0.05930097
2.799881285,0.082185245,0.088786145,0.054810146,0.059295223
2.79950348,0.082205321,0.088793355,0.054859946,0.059270649
2.799125777,0.082225522,0.088821437,0.054898794,0.05922916
2.798748176,0.082242212,0.08886455,0.054920727,0.059175885
2.798370677,0.082251937,0.088915663,0.054920712,0.059118217
2.797993279,0.082252722,0.088968173,0.054895518,0.059064671
2.797615984,0.08224453,0.089016107,0.054845299,0.059023603
2.79723879,0.08222907,0.089055599,0.054774372,0.059001372
2.796860915,0.082208339,0.089084454,0.054690603,0.059001371
2.796483925,0.082183733,0.089102881,0.054604356,0.059023257
2.796107036,0.08215522,0.089112704,0.054526882,0.059062438
2.795730249,0.082121726,0.089116894,0.054467096,0.059111525
2.795353563,0.082082682,0.089118639,0.054430193,0.059161325
2.794976979,0.082039741,0.089120664,0.054416682,0.059203542
2.794600496,0.081997312,0.089124372,0.05442248,0.059232271
2.794224115,0.081962397,0.08912995,0.054440043,0.059245356
2.793847835,0.081942545,0.089136706,0.054460859,0.059244377
2.793470876,0.081943082,0.089143707,0.0544776,0.059232808
2.793094799,0.081965348,0.089150574,0.054485886,0.059214785
2.792718823,0.082005467,0.089157299,0.054484767,0.059193448
2.792342949,0.082055783,0.089164892,0.054476916,0.059169907
2.791967175,0.082106797,0.089173181,0.054466055,0.059143791
2.791591503,0.082150023,0.089181151,0.05445589,0.059114366
2.791215932,0.082180496,0.089185888,0.054447812,0.059081326
2.790840462,0.082196864,0.089183092,0.054440107,0.059045848
2.790464314,0.082200527,0.089168305,0.054428606,0.059010219
2.790089046,0.082193955,0.089138271,0.054407881,0.058976823
2.789713879,0.082178929,0.089092258,0.054373417,0.058947008
2.789338812,0.082155632,0.08903262,0.054324138,0.058920617
2.788963847,0.082123472,0.088964662,0.05426327,0.05889574
2.788588982,0.08208187,0.088895135,0.054199041,0.058869251
2.788214218,0.082032052,0.088830807,0.054142753,0.058838673
2.787838778,0.081977921,0.088776536,0.054106016,0.058802595
2.787464216,0.081925667,0.088735127,0.054097128,0.058761917
2.787089754,0.081882313,0.088707123,0.054117906,0.058718984
2.786715393,0.081853598,0.088691693,0.054162944,0.058676961
2.786341133,0.081842481,0.088687723,0.054221316,0.058638975
2.785966973,0.081848536,0.088693862,0.054280165,0.058607194
2.785592913,0.081869301,0.088709127,0.054328352,0.058583075
2.785218954,0.081901093,0.088731754,0.054358873,0.058567237
2.78484432,0.081940073,0.088758859,0.054369325,0.058560283
2.784470562,0.081982742,0.08878683,0.054362311,0.058562824
2.784096904,0.0820256,0.088811328,0.054343477,0.058575122
2.783723347,0.082064984,0.088828364,0.054321054,0.058597308
2.78334989,0.082097282,0.088834375,0.054303765,0.05862842
2.782976533,0.082119049,0.088827629,0.054299327,0.05866627
2.782603276,0.08212792,0.088807323,0.054312241,0.058707448
2.782230119,0.082123403,0.088774325,0.054342571,0.05874733
2.781857062,0.082106586,0.08872993,0.054385589,0.058780835
2.781483332,0.082080075,0.08867657,0.054433308,0.058802881
2.781110475,0.082046819,0.088617385,0.054476729,0.058809372
2.780737719,0.082010309,0.08855665,0.054508848,0.058798371
2.780365062,0.081973667,0.08849961,0.05452644,0.058770833
2.779992505,0.081940264,0.088451939,0.054530845,0.058731004
2.779620048,0.081913665,0.088417424,0.054525989,0.058685848
2.779247691,0.081897475,0.088397846,0.054516219,0.058643063
2.778875434,0.081894209,0.088391343,0.054503922,0.058609786
2.778502504,0.08190453,0.088392771,0.054487581,0.058589697
2.778130446,0.081925423,0.088395221,0.054462434,0.058581883
2.777758488,0.081950241,0.088391995,0.054422275,0.058581472
2.777386629,0.081969332,0.088378288,0.054362631,0.058580802
2.77701487,0.081972228,0.088352894,0.054283362,0.058572796
2.776643211,0.081950608,0.088317902,0.054189444,0.058552648
2.77627165,0.081900864,0.088277419,0.054090103,0.058519238
2.775899419,0.081825168,0.088235837,0.053996097,0.058474507
2.775528828,0.081730956,0.088196345,0.053916175,0.058420919
2.775156796,0.081629026,0.088160172,0.053856033,0.058359919
2.774785634,0.081530667,0.088127131,0.053816999,0.058289868
2.774414571,0.081445457,0.088095949,0.053797516,0.058207417
2.774043607,0.081379021,0.088064484,0.053794317,0.058109732
2.773672742,0.081332742,0.088030065,0.053802876,0.057996826
2.773301977,0.081303661,0.087988908,0.05381765,0.057873859
2.77293131,0.081285548,0.087936129,0.053831657,0.057750485
2.772559974,0.081270832,0.087866456,0.053835806,0.057637914
2.772189506,0.081252436,0.087775575,0.053820146,0.057545379
2.771819137,0.081225138,0.087662495,0.053775685,0.057475555
2.771448866,0.081187237,0.087531362,0.053698466,0.057423045
2.771078695,0.081140589,0.087391911,0.053592451,0.057375669
2.770708623,0.081088899,0.087256883,0.053469632,0.057318793
2.770338649,0.081035931,0.08713833,0.053347128,0.05724187
2.769968774,0.080983838,0.087044189,0.053241621,0.057142022
2.769598231,0.080931113,0.086974965,0.053163769,0.057026014
2.769228554,0.080873784,0.086925385,0.0531162,0.056907212
2.768858975,0.08080639,0.086886382,0.053093314,0.056801115
2.768489496,0.080724883,0.086848735,0.053084814,0.056719671
2.768120114,0.080628807,0.08680672,0.053079192,0.056667867
2.767750832,0.080522182,0.086758787,0.053067733,0.056642086
2.767381647,0.080413835,0.086707824,0.053046646,0.056631528
2.767012562,0.080314232,0.08665841,0.05301632,0.056622657
2.766642809,0.080232272,0.086613617,0.052978987,0.05660341
2.76627392,0.080172711,0.086573495,0.052935809,0.056566527
2.76590513,0.080134981,0.086534384,0.052884967,0.056511148
2.765536438,0.080114271,0.086490352,0.05282247,0.056441288
2.765167844,0.080103272,0.086435765,0.052744597,0.056363727
2.764799349,0.080094138,0.086366848,0.052650714,0.056285799
2.764430952,0.080080273,0.08628324,0.052545243,0.056213433
2.764061888,0.080057148,0.086187295,0.052437478,0.056150185
2.763694451,0.08002308,0.086083353,0.052338998,0.056096825
2.763325585,0.079978308,0.085976699,0.05225931,0.056051741
2.76295758,0.079925767,0.08587228,0.052201735,0.05601169
2.762589674,0.079868948,0.085773973,0.052161637,0.055972446
2.762221865,0.079811664,0.085684467,0.052128971,0.055929766
2.761854154,0.079756352,0.085604366,0.052092629,0.05588038
2.761486541,0.079702879,0.085532283,0.052045413,0.055822426
2.761119026,0.079647917,0.085463436,0.051986225,0.055755656
2.760750847,0.079585579,0.085390665,0.051919496,0.05568177
2.760383528,0.079508744,0.085305953,0.051852897,0.055603623
2.760016306,0.079411188,0.085202222,0.051793726,0.055525077
2.759649182,0.079290802,0.085076118,0.051747102,0.055449936
2.759282156,0.079151367,0.084930109,0.051714511,0.055381413
2.758915228,0.079003201,0.084772662,0.051694092,0.055321313
2.758548397,0.078861189,0.084616024,0.051681992,0.055269588
2.758181663,0.078740282,0.084472154,0.051673571,0.05522379
2.757814267,0.078651515,0.084349103,0.051665174,0.055179653
2.757447728,0.078597561,0.084247381,0.051653574,0.055131641
2.757081288,0.078571633,0.084161003,0.05163624,0.055073731
2.756714944,0.078557518,0.08407792,0.051610348,0.055000961
2.756348698,0.078532575,0.083984573,0.051572909,0.054910799
2.755982549,0.078473905,0.083871529,0.051521846,0.054804396
2.755616498,0.078367928,0.083737536,0.05145775,0.054686674
2.755250543,0.078216304,0.083591633,0.051384716,0.05456458
2.754883927,0.078035443,0.083448415,0.051309005,0.054444273
2.754518167,0.077847252,0.083321294,0.051236456,0.054328198
2.754152505,0.077670668,0.083216328,0.051170451,0.054214596
2.753786939,0.077515721,0.083130055,0.051110719,0.054098523
2.75342147,0.077384999,0.08305224,0.051054329,0.053974577
2.753056099,0.077275802,0.082969388,0.050996433,0.053839608
2.752690824,0.077184252,0.082869953,0.050931706,0.053694463
2.752324889,0.077106493,0.082747266,0.050855178,0.053544252
2.751960566,0.07703908,0.082602239,0.050763316,0.053397752
2.751594824,0.076979221,0.082442299,0.050655437,0.053264437
2.751229937,0.076923687,0.08228043,0.050534288,0.053151349
2.750865147,0.076868417,0.082129429,0.050405852,0.053061158
2.750500454,0.076808847,0.0819986,0.050278626,0.052991677
2.750135857,0.076740762,0.081890991,0.050162196,0.052936664
2.749771357,0.076660764,0.081803207,0.050065005,0.052888573
2.749406953,0.076567591,0.081726445,0.049992226,0.052840177
2.74904189,0.076461398,0.081649726,0.049943355,0.052785896
2.74867768,0.076344611,0.081563431,0.049911421,0.052721988
2.748313566,0.076219844,0.08146167,0.049883384,0.052646224
2.747949549,0.07609012,0.081343664,0.049843693,0.052556899
2.747585628,0.075958152,0.08121274,0.049778128,0.052452452
2.747221803,0.075826251,0.081074638,0.049678726,0.052332025
2.746858075,0.075697111,0.080934875,0.049546031,0.052195554
2.746494443,0.075574287,0.080797223,0.049389461,0.052045134
2.746130153,0.075462739,0.080663015,0.049224576,0.051885039
2.745766714,0.075367677,0.080532543,0.049068335,0.051721331
2.745403371,0.075294023,0.080406309,0.048934371,0.05156064
2.745040124,0.075245009,0.08028705,0.048829212,0.05140914
2.744676973,0.075219905,0.08017915,0.048751332,0.051271007
2.744313919,0.075214571,0.080087291,0.048692959,0.051148244
2.74395096,0.07522082,0.080014659,0.048644003,0.051041425
2.743588097,0.075227715,0.079959944,0.048595455,0.050949921
2.743225331,0.075223883,0.079917047,0.048542046,0.050872728
2.742861908,0.075199143,0.0798759,0.048483227,0.050809033
2.742499333,0.075147626,0.079825055,0.048422233,0.050757615
2.742136854,0.075069693,0.079755341,0.048364159,0.050716022
2.741774471,0.074972133,0.079663539,0.048313358,0.050680448
2.741412184,0.074866985,0.079553022,0.048271214,0.050645486
2.741049992,0.074766956,0.07943331,0.048235333,0.050605263
2.740687896,0.074680821,0.079315706,0.048200088,0.050554859
2.740325145,0.074609021,0.079209059,0.048158714,0.050492075
2.739963241,0.07454301,0.07911649,0.048106038,0.050418358
2.739601432,0.074469093,0.079035024,0.04804042,0.050338284
2.739239719,0.074374728,0.078957989,0.047964229,0.050257695
2.738878101,0.074254317,0.078879154,0.047882629,0.050181838
2.738516578,0.074111612,0.078795591,0.047801192,0.050113141
2.738155152,0.073958119,0.078708295,0.047723729,0.050050657
