Wavelength (micron),CM Vacuum - Ambient,CI Vacuum - Ambient
2.604737131,0.003302263,0.000269413
2.604410152,0.003304504,0.000275751
2.604083255,0.003292078,0.000258122
2.603756439,0.003271584,0.000219974
2.603429706,0.003244899,0.000165167
2.603103055,0.00320972,9.77704E-05
2.602775808,0.003161637,2.27467E-05
2.602449998,0.003097745,-5.43009E-05
2.602122916,0.003020382,-0.000129144
2.601796593,0.00293839,-0.000200037
2.601470351,0.00286649,-0.00026789
2.601144191,0.002822134,-0.000335613
2.600818113,0.002819176,-0.000405504
2.600492117,0.002864153,-0.000477092
2.600166203,0.002952797,-0.000546043
2.599839694,0.003071609,-0.00060472
2.599513943,0.003200267,-0.000643734
2.599188274,0.003317337,-0.000654759
2.598862686,0.00340531,-0.000632887
2.598537179,0.003453913,-0.000578345
2.598211755,0.003462163,-0.000496086
2.597886412,0.003436905,-0.000395208
2.59756115,0.003391063,-0.000287764
2.597235295,0.003339637,-0.000185739
2.596910196,0.003295802,-0.000100618
2.596585179,0.003269651,-4.21705E-05
2.596260243,0.003266001,-1.73633E-05
2.595935388,0.0032847,-2.96222E-05
2.595610615,0.003318899,-7.68739E-05
2.595285923,0.003356184,-0.000148872
2.594961312,0.003382529,-0.000228044
2.594636782,0.003387985,-0.000293976
2.59431166,0.003373236,-0.00033205
2.593987293,0.00334767,-0.000338908
2.593663007,0.003323372,-0.000321829
2.593338802,0.003311157,-0.000292455
2.593014678,0.003317521,-0.000260724
2.592690635,0.003344613,-0.000231567
2.592366673,0.0033903,-0.00020453
2.592042792,0.003449173,-0.000175655
2.59171832,0.003512055,-0.000140947
2.5913946,0.003568076,-9.99363E-05
2.591070962,0.003605784,-5.67819E-05
2.590747405,0.00361636,-2.10753E-05
2.590423928,0.003594958,-2.96391E-06
2.590100532,0.003542085,-9.70873E-06
2.589777217,0.003464014,-4.1419E-05
2.589453312,0.003371587,-8.93648E-05
2.589130158,0.003277629,-0.000139099
2.588807085,0.003194561,-0.000174703
2.588484093,0.003131209,-0.000184444
2.588161181,0.00309187,-0.0001651
2.58783835,0.003074544,-0.000122631
2.587515599,0.003073349,-7.0008E-05
2.587192929,0.003080024,-2.33489E-05
2.58686967,0.003087008,3.76447E-06
2.586547161,0.003091191,3.97573E-06
2.586224733,0.003093995,-2.3977E-05
2.585902384,0.003100662,-7.664E-05
2.585580116,0.003118242,-0.000148445
2.585257929,0.003152488,-0.000232584
2.584935821,0.003204853,-0.000320822
2.584613794,0.00327095,-0.000403205
2.584291847,0.003339663,-0.000467223
2.583969313,0.00339542,-0.000501569
2.583647526,0.003424679,-0.000499655
2.58332582,0.003420694,-0.000463581
2.583004194,0.003385769,-0.000402525
2.582682648,0.003327744,-0.000328889
2.582361182,0.003257743,-0.000253859
2.582039796,0.003186352,-0.000184402
2.58171849,0.00312245,-0.000123398
2.581396598,0.003072164,-7.03979E-05
2.581075452,0.003039024,-2.39382E-05
2.580754385,0.003024282,1.60688E-05
2.580433399,0.00302677,4.70367E-05
2.580112493,0.003043947,6.43183E-05
2.579791666,0.003071468,6.34133E-05
2.57947092,0.003103192,4.26818E-05
2.579149587,0.003132371,4.83182E-06
2.578829,0.003151499,-4.20273E-05
2.578508493,0.003154719,-8.65092E-05
2.578188065,0.003138842,-0.000116501
2.577867717,0.003105382,-0.000123209
2.577547448,0.003060506,-0.000104123
2.577227259,0.003013757,-6.40813E-05
2.57690715,0.002975452,-1.32139E-05
2.576586456,0.002953468,3.63262E-05
2.576266505,0.002950536,7.49999E-05
2.575946635,0.002963576,9.76761E-05
2.575626843,0.002984653,0.000103151
2.575307131,0.003004271,9.17631E-05
2.574987498,0.003013987,6.49853E-05
2.574667945,0.003008178,2.44732E-05
2.574348471,0.002985249,-2.60908E-05
2.574029076,0.002948411,-7.86829E-05
2.573709098,0.00290451,-0.000121313
2.573389862,0.002862461,-0.000139926
2.573070705,0.002831721,-0.000122527
2.572751627,0.002819577,-6.41475E-05
2.572432629,0.002829667,3.03333E-05
2.572113709,0.00286218,0.000148711
2.571794868,0.002914259,0.000273523
2.571476107,0.002980715,0.000387233
2.571156763,0.003053905,0.000475372
2.57083816,0.003124273,0.000528896
2.570519636,0.003180032,0.000544811
2.57020119,0.003210359,0.000527378
2.569882824,0.003207861,0.000486244
2.569564536,0.003172405,0.000433901
2.569246327,0.003112864,0.000382709
2.568927537,0.003044782,0.000342245
2.568609486,0.002986107,0.000318936
2.568291513,0.002953097,0.0003145
2.56797362,0.002956222,0.000327833
2.567655805,0.002997844,0.000354773
2.567338068,0.003071478,0.000388763
2.567020411,0.003163202,0.000421486
2.566702832,0.003254834,0.000443983
2.566385331,0.003327905,0.000448349
2.56606725,0.003368571,0.000429719
2.565749907,0.003371438,0.000388825
2.565432642,0.003342113,0.00033204
2.565115456,0.003295616,0.000270773
2.564798348,0.003252596,0.000218549
2.564481318,0.003232728,0.000187235
2.564164367,0.003247858,0.00018275
2.563847494,0.003296905,0.00020266
2.563530042,0.003366013,0.000237891
2.563213326,0.003433282,0.000274902
2.562896688,0.003474406,0.000300801
2.562580129,0.00347164,0.00030741
2.562263647,0.00341789,0.000293235
2.561947244,0.003318615,0.000263686
2.561630919,0.003191197,0.00022821
2.561314016,0.003058586,0.000196537
2.560997847,0.002943187,0.000174829
2.560681756,0.002860361,0.000163583
2.560365743,0.002815743,0.000157715
2.560049808,0.002806211,0.000148886
2.559733951,0.002823259,0.000128787
2.559418173,0.002857014,9.216E-05
2.559102472,0.002898388,3.86551E-05
2.558786194,0.002940187,-2.65559E-05
2.558470649,0.002977138,-9.45986E-05
2.558155181,0.003004605,-0.000156199
2.557839792,0.003018514,-0.00020408
2.55752448,0.003016505,-0.000235892
2.557209246,0.002998507,-0.00025409
2.55689409,0.002968264,-0.000264842
2.556579011,0.002934479,-0.00027547
2.55626401,0.002908202,-0.000292451
2.555948433,0.00290202,-0.000319536
2.555633588,0.002924758,-0.000357014
2.555318819,0.002979799,-0.000402019
2.555004129,0.003063392,-0.000449847
2.554689516,0.003165559,-0.000494124
2.55437498,0.003272144,-0.000528108
2.554060522,0.003368849,-0.00054469
2.553746141,0.003444115,-0.000537959
2.553431186,0.003492187,-0.000504067
2.55311696,0.003513361,-0.000444111
2.552802812,0.003513193,-0.000364059
2.55248874,0.003499561,-0.000275092
2.552174746,0.003479677,-0.000190862
2.55186083,0.003457308,-0.00012432
2.55154699,0.003433175,-8.36767E-05
2.551232577,0.003404725,-7.0927E-05
2.550918892,0.003368959,-8.07351E-05
2.550605284,0.003324307,-0.000102199
2.550291753,0.003271273,-0.000121663
2.5499783,0.003212775,-0.000127173
2.549664923,0.003152867,-0.00011085
2.549351623,0.00309531,-7.02906E-05
2.549038401,0.00304322,-9.27928E-06
2.548724605,0.002998416,6.4313E-05
2.548411537,0.002961885,0.000140748
2.548098545,0.00293493,0.000209543
2.54778563,0.002918893,0.000262364
2.547472792,0.002915943,0.000293607
2.547160031,0.00292783,0.00030117
2.546847347,0.002953983,0.000287255
2.546534739,0.002991802,0.000257707
2.546222208,0.003035451,0.000221213
2.545909106,0.003076843,0.000188123
2.545596729,0.003107699,0.000167934
2.545284428,0.003121598,0.000166657
2.544972204,0.003115483,0.000184715
2.544660056,0.003092042,0.00021539
2.544347985,0.003057846,0.000246059
2.544035991,0.003022025,0.000261636
2.543724073,0.002993321,0.000249193
2.543411585,0.002977686,0.00020288
2.54309982,0.002976534,0.000126083
2.542788132,0.002987211,3.08486E-05
2.54247652,0.003005184,-6.59073E-05
2.542164984,0.00302588,-0.000148413
2.541853525,0.003047407,-0.000206511
2.541542142,0.003069968,-0.000238009
2.541230189,0.003095179,-0.000247563
2.540919605,0.003124699,-0.000242924
2.540607805,0.003158112,-0.000231253
2.540296727,0.003191821,-0.000216154
2.539985725,0.003219856,-0.000197101
2.5396748,0.003234956,-0.000171934
2.53936395,0.003231717,-0.000139386
2.539053177,0.003207444,-0.000101689
2.53874248,0.00316493,-6.5493E-05
2.538431214,0.003110335,-4.01665E-05
2.538120669,0.003052217,-3.4478E-05
2.5378102,0.002999525,-5.32024E-05
2.537499807,0.002958789,-9.49427E-05
2.537189489,0.002933472,-0.000151939
2.536879248,0.002923293,-0.000212201
2.536569082,0.002925521,-0.000263115
2.536258993,0.002935714,-0.000294265
2.535948336,0.002949447,-0.000300719
2.535638398,0.002963033,-0.000283454
2.535328535,0.002974228,-0.000247407
2.535018749,0.002982848,-0.000201012
2.534709038,0.002989978,-0.000152419
2.534399403,0.002998574,-0.000109256
2.534089844,0.003012417,-7.62177E-05
2.53378036,0.003035786,-5.6669E-05
2.53347031,0.003071389,-4.99573E-05
2.533160977,0.003119674,-5.31873E-05
2.53285172,0.003177033,-6.05395E-05
2.532542538,0.003236261,-6.54857E-05
2.532233432,0.003287283,-6.176E-05
2.531924402,0.003319673,-4.63586E-05
2.531615447,0.003326009,-1.98108E-05
2.531305926,0.003303728,1.30041E-05
2.530997762,0.00325656,4.54176E-05
2.530688393,0.003194407,7.1349E-05
2.530379739,0.003130311,8.6906E-05
2.530071161,0.003078327,9.25484E-05
2.529762658,0.003049446,9.12126E-05
2.52945423,0.003049764,8.68268E-05
2.529145877,0.003079093,8.09276E-05
2.5288376,0.003131237,7.21428E-05
2.528528758,0.00319628,5.4984E-05
2.528220631,0.00326206,2.38419E-05
2.527912579,0.00331792,-2.46269E-05
2.527604602,0.003356539,-8.88576E-05
2.5272967,0.003375498,-0.000160685
2.526988873,0.003378022,-0.000227944
2.526681121,0.003371515,-0.0002777
2.526373444,0.003365456,-0.000301044
2.526065204,0.003368825,-0.000295758
2.525757677,0.0033873,-0.000267085
2.525450225,0.003421729,-0.000225742
2.525142847,0.003467883,-0.000183835
2.524835545,0.003518642,-0.000151123
2.524528317,0.003565892,-0.000132267
2.524221164,0.003604315,-0.000127014
2.523914086,0.003632466,-0.000131191
2.523606446,0.003653352,-0.000140549
2.523299517,0.003671689,-0.000152395
2.522992663,0.003691709,-0.000165865
2.522685883,0.003714487,-0.000182277
2.522379179,0.00373613,-0.000201928
2.522072548,0.003748658,-0.000223013
2.521765993,0.003742762,-0.00024048
2.521458876,0.003711266,-0.000247238
2.521153105,0.003652825,-0.000235599
2.520846137,0.003572275,-0.000200603
2.520539879,0.003480482,-0.000141395
2.520233696,0.003391725,-6.19835E-05
2.519927587,0.003319804,2.90672E-05
2.519621553,0.003274875,0.000122001
2.519315593,0.003261033,0.000206924
2.519009707,0.003276053,0.000277024
2.518703261,0.003312767,0.000328506
2.518397524,0.003360618,0.000361759
2.51809186,0.003408339,0.000378817
2.517786272,0.003446191,0.000382622
2.517480757,0.003467424,0.000374722
2.517175316,0.003469573,0.00035486
2.51686995,0.00345492,0.000320528
2.516564658,0.003429726,0.00026876
2.516258806,0.003402703,0.000197748
2.515953662,0.003382788,0.000109023
2.515648592,0.003376818,8.72973E-06
2.515343596,0.003386938,-9.27357E-05
2.515038674,0.003410719,-0.000182252
2.514733825,0.003441158,-0.000246928
2.514429051,0.003469443,-0.000278036
2.514124351,0.003487789,-0.000272241
2.513819724,0.003491788,-0.000233681
2.513514539,0.003481622,-0.000171472
2.51321006,0.003462298,-9.79202E-05
2.512905655,0.00344109,-2.4552E-05
2.512601324,0.003426284,4.04716E-05
2.512297066,0.00342514,9.25277E-05
2.511992882,0.003441886,0.00013076
2.511688772,0.003478054,0.000155367
2.511384735,0.003532053,0.0001665
2.511080141,0.003599477,0.000162494
2.510776252,0.003673122,0.000141309
2.510472436,0.003744453,0.000101076
2.510168693,0.003803153,4.29858E-05
2.509865024,0.003840453,-2.79093E-05
2.509561429,0.003850415,-0.000103446
2.509257907,0.003831982,-0.000173041
2.508953829,0.003789151,-0.000227234
2.508650454,0.003729634,-0.000259349
2.508347152,0.003662055,-0.000267717
2.508043924,0.003592417,-0.000254883
2.507740769,0.003522027,-0.00022704
2.507437687,0.003447511,-0.000191442
2.507134679,0.003363214,-0.000154946
2.506831743,0.0032663,-0.000122845
2.506528253,0.003159231,-9.81534E-05
2.506225464,0.003052548,-8.24838E-05
2.505922748,0.002962017,-7.67093E-05
2.505620106,0.002903237,-8.11747E-05
2.505317536,0.002885701,-9.62375E-05
2.50501504,0.002907922,-0.000121391
2.504712617,0.002956101,-0.000154773
2.504410266,0.003008709,-0.000192771
2.504107989,0.003042426,-0.000229361
2.503805158,0.00304056,-0.000257397
2.503503027,0.002998237,-0.000269998
2.503200968,0.002923796,-0.000262101
2.502898983,0.002835627,-0.000233213
2.50259707,0.002755384,-0.000188163
2.50229523,0.002700987,-0.000137325
2.501993463,0.002682463,-9.39676E-05
2.501691143,0.002700129,-7.06705E-05
2.501389522,0.002746909,-7.48259E-05
2.501087973,0.002812706,-0.000105061
2.500786497,0.002888102,-0.000150362
2.500485094,0.00296646,-0.000191862
2.500183764,0.003044111,-0.000207813
2.499882506,0.003118949,-0.000181334
2.49958132,0.003188371,-0.000105208
2.499279583,0.003249126,1.36956E-05
2.498978543,0.003297813,0.000156515
2.498677575,0.003332237,0.00029622
2.49837668,0.003353604,0.000406491
2.498075857,0.003366535,0.000468205
2.497775107,0.003377496,0.000473825
2.497474429,0.003393092,0.000428466
2.497173824,0.003416305,0.000346303
2.496872667,0.003446021,0.000245056
2.496572206,0.0034766,0.00014046
2.496271818,0.003499858,4.30116E-05
2.495971502,0.003508879,-4.25813E-05
2.495671258,0.003499307,-0.000116071
2.495371087,0.003472003,-0.000178496
2.495070987,0.003431701,-0.000231018
2.494770338,0.003385336,-0.000274049
2.494471005,0.003339397,-0.00030849
2.4941705,0.003297635,-0.000336252
2.493870689,0.003260159,-0.000361602
2.493570951,0.003224395,-0.0003891
2.493271284,0.003186468,-0.000421949
2.49297169,0.003143745,-0.000459004
2.492672167,0.003095915,-0.000493888
2.492372716,0.003045391,-0.000516424
2.492072717,0.002996232,-0.000515033
2.49177341,0.002953041,-0.000481131
2.491474175,0.002918776,-0.000412984
2.491175013,0.00289482,-0.000316516
2.490875921,0.002880154,-0.000204783
2.490576902,0.002873609,-9.46814E-05
2.490277955,0.002874144,-2.86211E-06
2.489979079,0.002882513,5.78486E-05
2.489679655,0.00290126,8.02711E-05
2.489380923,0.002932417,6.39122E-05
2.489082263,0.002976519,1.36678E-05
2.488783674,0.003030733,-6.13516E-05
2.488485157,0.003088253,-0.000149468
2.488186712,0.003139107,-0.000237501
2.487888338,0.003173374,-0.000312023
2.487590035,0.003183458,-0.00036118
2.487291186,0.003167424,-0.00037502
2.486993026,0.003129172,-0.000348176
2.486694939,0.003077621,-0.000280147
2.486396922,0.003023736,-0.000176077
2.486098978,0.002976847,-4.57867E-05
2.485801104,0.00294208,9.8371E-05
2.485503302,0.002920021,0.000241949
2.485204954,0.002907259,0.000370361
2.484907912,0.002900378,0.000470476
2.484609706,0.002896688,0.000530092
2.48431219,0.002897247,0.000540556
2.484014744,0.002905131,0.00049637
2.48371737,0.002923783,0.000398689
2.483420067,0.002954258,0.00025538
2.483122835,0.002993935,8.20401E-05
2.482825674,0.003036842,-9.9659E-05
2.482527968,0.003075171,-0.000264796
2.48223095,0.003103446,-0.000389466
2.481934002,0.003120225,-0.00045536
2.481637126,0.003129427,-0.000453346
2.481340321,0.003137732,-0.000385515
2.481043586,0.003152429,-0.000264124
2.480746923,0.003177679,-0.000109607
2.480450331,0.003212015,5.31065E-05
2.480153194,0.003249873,0.000198964
2.479856744,0.003283713,0.000305983
2.479560364,0.003308213,0.000358625
2.479264055,0.003322935,0.000350568
2.478967817,0.003333242,0.000285197
2.47867165,0.003347914,0.000176172
2.478375554,0.003375628,4.44382E-05
2.478079528,0.003420207,-8.51302E-05
2.477783573,0.003478905,-0.000189612
2.477487075,0.003542126,-0.000253031
2.477191261,0.003596945,-0.000270264
2.476895519,0.003631072,-0.000248152
2.476599846,0.003637084,-0.000202242
2.476304245,0.003614124,-0.000151695
2.476008714,0.003567854,-0.000112387
2.475713253,0.003506833,-9.30204E-05
2.475417863,0.003440231,-9.17952E-05
2.475121931,0.003374667,-9.9451E-05
2.474826682,0.003313921,-0.00010388
2.474531503,0.003260176,-9.54669E-05
2.474236395,0.00321583,-7.15286E-05
2.473941357,0.003184248,-3.67447E-05
2.47364639,0.003170297,-1.81114E-06
2.473351493,0.003177725,2.17309E-05
2.473056054,0.003206348,2.60238E-05
2.472761298,0.003250175,9.43717E-06
2.472466612,0.00329772,-2.36943E-05
2.472171996,0.00333402,-6.55663E-05
2.47187745,0.003345859,-0.000109034
2.471582975,0.003325122,-0.000149763
2.471288569,0.003272418,-0.000188249
2.470994234,0.003196695,-0.000226727
2.470699359,0.003112126,-0.000267389
2.470405164,0.003032986,-0.000309603
2.470111039,0.002969642,-0.000348453
2.469816984,0.002925062,-0.000376388
2.469522999,0.002895176,-0.000386171
2.469229084,0.002871974,-0.000373922
2.46893524,0.002846535,-0.000340701
2.468641465,0.002813726,-0.000293113
2.46834776,0.002772942,-0.000240539
2.468053515,0.002730102,-0.000191708
2.46775995,0.002693168,-0.000152758
2.467466455,0.002671898,-0.000125066
2.467173029,0.002673291,-0.000106264
2.466879674,0.002701362,-9.19891E-05
2.466586388,0.002755491,-7.80957E-05
2.466293171,0.002831225,-6.25291E-05
2.466000025,0.002920716,-4.55929E-05
2.46570634,0.003013484,-2.92587E-05
2.465413333,0.003096923,-1.57365E-05
2.465120395,0.003158734,-7.37624E-06
2.464827527,0.003189015,-4.70564E-06
2.464534729,0.00318236,-7.40174E-06
2.464242,0.003140147,-1.44457E-05
2.463949341,0.00307079,-2.42716E-05
2.463656145,0.002989645,-3.43609E-05
2.463363624,0.002914506,-4.14654E-05
2.463071174,0.002862743,-4.18359E-05
2.462778793,0.002846441,-3.19084E-05
2.462486481,0.002870188,-9.34077E-06
2.462194239,0.002930567,2.53143E-05
2.461902066,0.00301747,6.87888E-05
2.461609962,0.0031172,0.000115165
2.461317322,0.003215076,0.000157368
2.461025357,0.003298888,0.000188423
2.460733461,0.00335959,0.000203806
2.460441635,0.00339272,0.000200661
2.460149877,0.003398319,0.000177814
2.459858189,0.003380398,0.000133951
2.45956657,0.003346566,6.75028E-05
2.45927502,0.003306435,-2.28034E-05
2.45898354,0.00326915,-0.000136892
2.458691524,0.003241497,-0.000270204
2.458400181,0.00322483,-0.000412291
2.458108908,0.003215085,-0.000547367
2.457817704,0.003204219,-0.000657229
2.457526568,0.00318219,-0.000725432
2.457235502,0.003142202,-0.000742835
2.456944505,0.003082995,-0.000710222
2.456653576,0.003010631,-0.000638897
2.456362113,0.002936846,-0.000547909
2.456071322,0.002875155,-0.000457452
2.455780601,0.002836877,-0.000384408
2.455489948,0.002827299,-0.000338052
2.455199363,0.002844946,-0.000318908
2.454908848,0.002883374,-0.000321482
2.454618401,0.002933969,-0.00033732
2.454327421,0.00298967,-0.000359868
2.454037112,0.003046376,-0.000386421
2.453746871,0.003102844,-0.000418008
2.4534567,0.003158588,-0.000457614
2.453166597,0.003211918,-0.000506794
2.452876562,0.003259258,-0.000563012
2.452586596,0.003295865,-0.000619296
2.452296698,0.003318773,-0.000663938
2.45200687,0.003328334,-0.000684739
2.451716508,0.003329758,-0.000671691
2.451426816,0.003331454,-0.000620527
2.451137193,0.003341956,-0.000534965
2.450847638,0.003366264,-0.000426782
2.450558151,0.003403551,-0.000314279
2.450268733,0.003447425,-0.000218563
2.449979383,0.003488517,-0.000158984
2.449690102,0.003518178,-0.000148574
2.449400289,0.003531704,-0.000189392
2.449111144,0.003529735,-0.00027209
2.448822068,0.003516766,-0.00037674
2.448533059,0.003498323,-0.000477479
2.448244119,0.003478024,-0.000549331
2.447955247,0.003455587,-0.000574261
2.447666444,0.00342763,-0.00054684
2.447377109,0.003390711,-0.000475511
2.447088442,0.003342079,-0.000379512
2.446799843,0.003283223,-0.000283823
2.446511312,0.003218315,-0.000211605
2.446222848,0.003152739,-0.000178202
2.445934453,0.003091361,-0.000187409
2.445646126,0.003036528,-0.000231562
2.445357867,0.002988586,-0.000294835
2.445069078,0.002948168,-0.000358391
2.444780955,0.002917397,-0.000405562
2.4444929,0.002901308,-0.00042519
2.444204912,0.002906186,-0.000413544
2.443916993,0.002937033,-0.000373853
2.443629141,0.002993386,-0.000314916
2.443341357,0.003068005,-0.000247496
2.443053641,0.003146966,-0.000182391
2.442765993,0.003213441,-0.000128196
2.442477816,0.003252207,-8.93611E-05
2.442190303,0.003255601,-6.53457E-05
2.441902858,0.003226146,-5.2295E-05
2.44161548,0.003175394,-4.4084E-05
2.44132817,0.003120871,-3.56354E-05
2.441040928,0.003080006,-2.54778E-05
2.440753754,0.003065232,-1.70227E-05
2.440466647,0.003080321,-1.80325E-05
2.440179012,0.00312088,-3.77069E-05
2.43989204,0.003176404,-8.26289E-05
2.439605135,0.00323492,-0.000153233
2.439318298,0.003286419,-0.000241213
2.439031529,0.003325627,-0.000331242
2.438744827,0.003352452,-0.00040487
2.438458192,0.003370267,-0.000445796
2.43817103,0.003383994,-0.000444763
2.437884531,0.003396922,-0.000402306
2.437598692,0.003410218,-0.000328018
2.437311733,0.003421547,-0.00023697
2.437025435,0.003427168,-0.000145728
2.436739204,0.003422241,-6.71348E-05
2.436453041,0.003403686,-9.63577E-06
2.436166945,0.003371256,2.32116E-05
2.435880322,0.00332824,3.19775E-05
2.435594954,0.003280654,1.86681E-05
2.435309059,0.003236049,-1.31366E-05
2.435022638,0.003201772,-5.85872E-05
2.434736878,0.003182421,-0.000110253
2.434451185,0.003179312,-0.000158869
2.434165558,0.003189857,-0.000194364
2.433879999,0.00320883,-0.0002089
2.433594507,0.003229716,-0.000199781
2.433309081,0.003247559,-0.000171649
2.433023131,0.003258916,-0.000135298
2.43273784,0.003262907,-0.000105224
2.432452615,0.003261153,-9.39117E-05
2.432167458,0.003255351,-0.000108456
2.431882367,0.003247112,-0.000147288
2.431597343,0.003237419,-0.000201334
2.431312386,0.003226091,-0.000258072
2.431027496,0.003212848,-0.000304507
2.430742081,0.003198831,-0.000333301
2.430457325,0.003185808,-0.000343028
2.430172635,0.003177004,-0.000338577
2.429888011,0.003175463,-0.000327672
2.429603455,0.003182966,-0.000317417
2.429318965,0.003199262,-0.000311929
2.429034541,0.003221985,-0.000311294
2.428750185,0.003246568,-0.000311746
2.428465305,0.003268497,-0.000307632
2.428181081,0.003284009,-0.000293544
2.427896924,0.003291822,-0.000265547
2.427612834,0.003292612,-0.000222473
2.42732881,0.003289056,-0.000166154
2.427044852,0.00328425,-0.000101588
2.426760961,0.003280429,-3.5977E-05
2.426476547,0.003278439,2.11958E-05
2.426192789,0.003277566,6.14748E-05
2.425909097,0.003276027,7.87802E-05
2.425625472,0.003273042,7.24316E-05
2.425341913,0.003268894,4.79292E-05
2.42505842,0.003265589,1.66395E-05
2.424774993,0.00326624,-7.27492E-06
2.424491633,0.003273602,-1.0286E-05
2.424207751,0.003287961,1.56298E-05
2.423924523,0.003306326,7.04068E-05
2.423641949,0.003322762,0.000145819
2.423358266,0.003329303,0.000228117
2.423075236,0.003318872,0.000302099
2.422792273,0.003287216,0.000355648
2.422509376,0.003235173,0.000381925
2.422226545,0.003167812,0.000379937
2.421943193,0.003094149,0.000352975
2.42166108,0.00302378,0.00030541
2.421377861,0.002964861,0.000240496
2.421095294,0.002923229,0.000160078
2.420812793,0.002901203,6.58405E-05
2.420530358,0.002899348,-3.99839E-05
2.420247988,0.002917182,-0.000151148
2.419965099,0.002953172,-0.000258168
2.419683447,0.003005008,-0.000349897
2.419401276,0.003068311,-0.000416133
2.419118584,0.003135736,-0.000450166
2.418836544,0.003197713,-0.000450327
2.41855457,0.003244259,-0.000420694
2.418272662,0.003268183,-0.000368898
2.417990819,0.003268062,-0.000304332
2.417709042,0.003250201,-0.000236305
2.41742733,0.003226988,-0.000172879
2.417145685,0.003213253,-0.000121339
2.41686352,0.00322159,-8.83402E-05
2.416582006,0.00325727,-7.93867E-05
2.416300557,0.003316348,-9.79159E-05
2.416019174,0.003386368,-0.000143436
2.415737856,0.003449968,-0.000210153
2.415456603,0.003490513,-0.000286734
2.415175417,0.003496786,-0.000358033
2.414893712,0.003465188,-0.000408648
2.414612656,0.003400266,-0.000427708
2.414331666,0.003311925,-0.000412525
2.414050741,0.003212749,-0.000369922
2.413769881,0.00311453,-0.000314249
2.413489087,0.00302801,-0.000264179
2.413208358,0.002960501,-0.000236009
2.412927694,0.002918234,-0.000239239
2.412646514,0.002904823,-0.000273695
2.412365981,0.00292133,-0.000330226
2.412085513,0.002965253,-0.000393195
2.411805111,0.003029766,-0.000445527
2.411524773,0.003104341,-0.000473334
2.411244501,0.003176171,-0.000468789
2.410964294,0.003233312,-0.000431828
2.410684152,0.003267155,-0.000368927
2.410403494,0.003274593,-0.000289851
2.410123483,0.003259255,-0.0002063
2.409843536,0.003229515,-0.000128765
2.409563655,0.003197626,-6.56973E-05
2.409283838,0.003175277,-2.30087E-05
2.409004086,0.003172097,-4.12493E-06
2.4087244,0.00319204,-1.0422E-05
2.408444198,0.003233274,-4.07481E-05
2.408164641,0.003287996,-9.17024E-05
2.407885729,0.003343515,-0.000156876
2.407605723,0.003386844,-0.000229049
2.407326361,0.00340713,-0.000299483
2.407047064,0.00340105,-0.000360356
2.406767831,0.00337411,-0.000406193
2.406488664,0.003340738,-0.000434272
2.406208982,0.003320243,-0.000444998
2.405930523,0.003330812,-0.000440833
2.40565097,0.003382237,-0.000425263
2.405372062,0.003471749,-0.00040125
2.405093218,0.003582288,-0.000370755
2.404814439,0.003687586,-0.000334921
2.404535724,0.003759365,-0.000294473
2.404257074,0.003776748,-0.000251565
2.403978488,0.003732491,-0.000210146
2.403699967,0.003636194,-0.000175818
2.403420933,0.003510131,-0.000155181
2.403142541,0.003382352,-0.000153429
2.402864214,0.003277997,-0.000172114
2.402585951,0.003213087,-0.000208486
2.402307753,0.003191501,-0.000254234
2.402029619,0.003206598,-0.000297386
2.401751549,0.003246488,-0.000324793
2.401473544,0.003298704,-0.000325392
2.401195027,0.0033539,-0.000292951
2.40091715,0.003407093,-0.000228231
2.400639338,0.003456103,-0.000138113
2.40036159,0.003499307,-3.48031E-05
2.400083907,0.003533727,6.84491E-05
2.399806288,0.003554206,0.00015911
2.399528733,0.00355461,0.000228081
2.399250666,0.003530057,0.000271687
2.398973239,0.003478202,0.000290227
2.398695877,0.003400915,0.000287466
2.398418579,0.003303285,0.00026873
2.398141345,0.00319394,0.000239834
2.397864174,0.00308309,0.000206
2.397587068,0.002981773,0.000172065
2.397310026,0.002901011,0.000142269
2.397032474,0.002849838,0.000119543
2.39675556,0.002835166,0.000105349
2.39647871,0.002858504,9.91031E-05
2.396201924,0.002916525,9.76233E-05
2.395925202,0.003000392,9.64522E-05
2.395648544,0.00309704,9.07067E-05
2.39537195,0.003192718,7.68641E-05
2.395095419,0.003274604,5.55177E-05
2.394818379,0.003333944,3.06355E-05
2.394541977,0.003367006,8.82473E-06
2.394265638,0.003374536,-3.1736E-06
2.393989363,0.003360439,-1.02944E-06
2.393713152,0.003330457,1.41107E-05
2.393437004,0.003290224,3.56224E-05
2.39316092,0.003244673,5.31794E-05
2.392884328,0.003197411,5.53537E-05
2.392608371,0.003151192,3.33948E-05
2.392332479,0.003107049,-1.54944E-05
2.39205665,0.003065187,-8.85773E-05
2.391780884,0.003025045,-0.000177472
2.391505182,0.002986857,-0.000271667
2.391229544,0.002951372,-0.000361539
2.390953969,0.002921249,-0.000439816
2.390677886,0.002900148,-0.000503013
2.390402439,0.002891711,-0.000550016
2.390127626,0.002896503,-0.00058145
2.389851734,0.002911401,-0.000597836
2.389576476,0.002929244,-0.000599361
2.389301282,0.002940244,-0.000585795
2.389026152,0.002937228,-0.000557372
2.388751084,0.002918922,-0.000514806
2.38847551,0.002892548,-0.000459449
2.38820114,0.00287329,-0.000393062
2.387925693,0.002879273,-0.000317673
